NORD ID	subject_label	MONDO ID	mondo_id	xref	synonym	synonym_source	subset	subset_source
2021	Twin Anemia Polycythemia Sequence	0019805	MONDO:0019805	NORD:2021	twin to twin transfusion syndrome	NORD:2021	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2021
2022	Prurigo Nodularis	0011405	MONDO:0011405	NORD:2022	poikiloderma with neutropenia	NORD:2022	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2022
2023	Immunotactoid Glomerulopathy	0019990	MONDO:0019990	NORD:2023	non-amyloid fibrillary glomerulopathy	NORD:2023	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2023
2024	Fibrillary Glomerulonephritis	0019990	MONDO:0019990	NORD:2024	non-amyloid fibrillary glomerulopathy	NORD:2024	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2024
2027	Spondyloepiphyseal Dysplasia, Kondo-Fu Type	0032721	MONDO:0032721	NORD:2027	spondyloepiphyseal dysplasia, kondo-fu type	NORD:2027	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2027
2028	Congenital Tracheomalacia	0019804	MONDO:0019804	NORD:2028	tracheomalacia	NORD:2028	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2028
2030	Pendred Syndrome	0010134	MONDO:0010134	NORD:2030	Pendred syndrome	NORD:2030	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2030
2031	Perrault Syndrome	0017312	MONDO:0017312	NORD:2031	Perrault syndrome	NORD:2031	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2031
2033	Adult-Onset Leukoencephalopathy with Axonal Spheroids and Pigmented Glia	0800027	MONDO:0800027	NORD:2033	leukoencephalopathy, diffuse hereditary, with spheroids 1	NORD:2033	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2033
2034	Liddle Syndrome	0008323	MONDO:0008323	NORD:2034	Liddle syndrome	NORD:2034	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2034
2035	Myoclonic Atonic Epilepsy	0014633	MONDO:0014633	NORD:2035	myoclonic-atonic epilepsy	NORD:2035	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2035
2036	PIK3CA-Related Overgrowth Spectrum	0035162	MONDO:0035162	NORD:2036	PIK3CA-related overgrowth syndrome	NORD:2036	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2036
2038	48, XXYY Syndrome	0015028	MONDO:0015028	NORD:2038	48,XXYY syndrome	NORD:2038	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:2038
91159	ZC4H2-Associated Rare Disorders (ZARD)	0010758	MONDO:0010758	NORD:91159	Wieacker-Wolff syndrome	NORD:91159	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:91159
91166	Large Granular Lymphocyte Leukemia	0034872	MONDO:0034872	NORD:91166	large granular lymphocyte leukemia	NORD:91166	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:91166
91167	Smith-Kingsmore Syndrome	0014716	MONDO:0014716	NORD:91167	macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome	NORD:91167	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:91167
91168	GPT2 Deficiency	0014567	MONDO:0014567	NORD:91168	glutamate pyruvate transaminase 2 deficiency	NORD:91168	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:91168
91169	Koolen-de Vries Syndrome	0012496	MONDO:0012496	NORD:91169	Koolen-de Vries syndrome	NORD:91169	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:91169
91170	Fetal and Neonatal Alloimmune Thrombocytopenia	0019415	MONDO:0019415	NORD:91170	fetal and neonatal alloimmune thrombocytopenia	NORD:91170	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:91170
91173	Loeys-Dietz Syndrome	0018954	MONDO:0018954	NORD:91173	Loeys-Dietz syndrome	NORD:91173	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:91173
91174	Idiopathic Pulmonary Hemosiderosis	0008346	MONDO:0008346	NORD:91174	pulmonary hemosiderosis	NORD:91174	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:91174
102279	Tatton Brown Rahman Syndrome	0014382	MONDO:0014382	NORD:102279	tall stature-intellectual disability-facial dysmorphism syndrome	NORD:102279	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:102279
102487	UGDH-Related Disorder	0032918	MONDO:0032918	NORD:102487	developmental and epileptic encephalopathy, 84	NORD:102487	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:102487
109401	LEPR Deficiency	0013992	MONDO:0013992	NORD:109401	obesity due to leptin receptor gene deficiency	NORD:109401	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:109401
109523	PCSK1 Deficiency	0010961	MONDO:0010961	NORD:109523	obesity due to prohormone convertase I deficiency	NORD:109523	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:109523
110450	POMC Deficiency	0012335	MONDO:0012335	NORD:110450	obesity due to pro-opiomelanocortin deficiency	NORD:110450	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:110450
110641	Congenital Leptin Deficiency	0013991	MONDO:0013991	NORD:110641	obesity due to congenital leptin deficiency	NORD:110641	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:110641
111336	EEF1A2-Related Neurodevelopmental Disorder	0014625	MONDO:0014625	NORD:111336	developmental and epileptic encephalopathy, 33	NORD:111336	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:111336
111728	Aicardi-Goutières Syndrome	0018866	MONDO:0018866	NORD:111728	Aicardi-Goutieres syndrome	NORD:111728	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:111728
111729	Juvenile Ossifying Fibroma	0002119	MONDO:0002119	NORD:111729	ossifying fibroma	NORD:111729	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:111729
111730	Osteochondritis Dissecans	0017178	MONDO:0017178	NORD:111730	osteochondritis dissecans	NORD:111730	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:111730
111933	Activated Phosphoinositide 3-Kinase Delta Syndrome (APDS)	0014222	MONDO:0014222	NORD:111933	immunodeficiency 14	NORD:111933	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:111933
124536	Epithelioid Hemangioendothelioma	0015523	MONDO:0015523	NORD:124536	epithelioid hemangioendothelioma	NORD:124536	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:124536
139551	ASXL3-Related Disorder	0014205	MONDO:0014205	NORD:139551	severe feeding difficulties-failure to thrive-microcephaly due to ASXL3 deficiency syndrome	NORD:139551	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:139551
143373	Lafora Disease	0009697	MONDO:0009697	NORD:143373	Lafora disease	NORD:143373	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:143373
146101	HNRNPU-Related Disorder	0033363	MONDO:0033363	NORD:146101	developmental and epileptic encephalopathy, 54	NORD:146101	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:146101
150898	Wiedemann-Steiner Syndrome	0011518	MONDO:0011518	NORD:150898	Wiedemann-Steiner syndrome	NORD:150898	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:150898
152960	Epilepsy with Eyelid Myoclonia	0015346	MONDO:0015346	NORD:152960	Jeavons syndrome	NORD:152960	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:152960
153230	WDR26-Related Disorder	0054636	MONDO:0054636	NORD:153230	Skraban-Deardorff syndrome	NORD:153230	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:153230
184097	Kleefstra Syndrome	0012455	MONDO:0012455	NORD:184097	Kleefstra syndrome	NORD:184097	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:184097
242851	Posterior Urethral Valves	0019640	MONDO:0019640	NORD:242851	posterior urethral valve	NORD:242851	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:242851
