NORD ID	subject_label	MONDO ID	mondo_id	xref	xref_source	synonym	synonym_source	synonym_type	subset	subset_source
1542	Pachyonychia Congenita	0016471	MONDO:0016471	NORD:1542	MONDO:NORD	pachyonychia congenita	NORD:1542	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1542
1544	Paget's Disease of the Breast	0015873	MONDO:0015873	NORD:1544	MONDO:NORD	Paget disease of the nipple	NORD:1544	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1544
1545	Pallister-Hall Syndrome	0007804	MONDO:0007804	NORD:1545	MONDO:NORD	Pallister-Hall syndrome	NORD:1545	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1545
1546	Pallister Killian Mosaic Syndrome	0011146	MONDO:0011146	NORD:1546	MONDO:NORD	tetrasomy 12p	NORD:1546	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1546
1548	Pancreatic Neuroendocrine Neoplasms (pNENs)	0005815	MONDO:0005815	NORD:1548	MONDO:NORD	pancreatic neuroendocrine neoplasm	NORD:1548	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1548
1550	Pantothenate Kinase-Associated Neurodegeneration	0009319	MONDO:0009319	NORD:1550	MONDO:NORD	pantothenate kinase-associated neurodegeneration	NORD:1550	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1550
1552	Papillon Lef̬vre Syndrome	0009490	MONDO:0009490	NORD:1552	MONDO:NORD	Papillon-Lefevre disease	NORD:1552	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1552
1553	Paracoccidioidomycosis	0005894	MONDO:0005894	NORD:1553	MONDO:NORD	paracoccidioidomycosis	NORD:1553	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1553
1556	Paroxysmal Cold Hemoglobinuria	0019533	MONDO:0019533	NORD:1556	MONDO:NORD	paroxysmal cold hemoglobinuria	NORD:1556	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1556
1557	Paroxysmal Nocturnal Hemoglobinuria	0100244	MONDO:0100244	NORD:1557	MONDO:NORD	paroxysmal nocturnal hemoglobinuria	NORD:1557	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1557
1560	Parsonage Turner Syndrome	0017362	MONDO:0017362	NORD:1560	MONDO:NORD	neuralgic amyotrophy	NORD:1560	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1560
1562	Peeling Skin Syndrome	0019347	MONDO:0019347	NORD:1562	MONDO:NORD	peeling skin syndrome	NORD:1562	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1562
1563	Pelizaeus-Merzbacher Disease	0010714	MONDO:0010714	NORD:1563	MONDO:NORD	Pelizaeus-Merzbacher disease	NORD:1563	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1563
1565	Penta X Syndrome	0015228	MONDO:0015228	NORD:1565	MONDO:NORD	pentasomy X	NORD:1565	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1565
1566	Pentalogy of Cantrell	0010742	MONDO:0010742	NORD:1566	MONDO:NORD	pentalogy of Cantrell	NORD:1566	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1566
1567	PEPCK Deficiency	0017320	MONDO:0017320	NORD:1567	MONDO:NORD	phosphoenolpyruvate carboxykinase deficiency	NORD:1567	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1567
1569	Pertussis	0005077	MONDO:0005077	NORD:1569	MONDO:NORD	pertussis	NORD:1569	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1569
1570	Peutz Jeghers Syndrome	0008280	MONDO:0008280	NORD:1570	MONDO:NORD	Peutz-Jeghers syndrome	NORD:1570	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1570
1572	Pfeiffer Syndrome	0007043	MONDO:0007043	NORD:1572	MONDO:NORD	Pfeiffer syndrome	NORD:1572	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1572
1573	Phelan-McDermid Syndrome	0011652	MONDO:0011652	NORD:1573	MONDO:NORD	Phelan-McDermid syndrome	NORD:1573	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1573
1574	Phenylketonuria	0009861	MONDO:0009861	NORD:1574	MONDO:NORD	phenylketonuria	NORD:1574	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1574
1575	Pheochromocytoma/Paraganglioma	0000550	MONDO:0000550	NORD:1575	MONDO:NORD	extra-adrenal sympathetic paraganglioma	NORD:1575	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1575
1576	Phocomelia Syndrome	0100282	MONDO:0100282	NORD:1576	MONDO:NORD	SC phocomelia syndrome	NORD:1576	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1576
1577	Phosphoglycerate Kinase Deficiency	0010392	MONDO:0010392	NORD:1577	MONDO:NORD	glycogen storage disease due to phosphoglycerate kinase 1 deficiency	NORD:1577	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1577
1579	Pierre Robin Sequence	0009869	MONDO:0009869	NORD:1579	MONDO:NORD	isolated Pierre-Robin syndrome	NORD:1579	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1579
1580	Pinta	0000979	MONDO:0000979	NORD:1580	MONDO:NORD	pinta disease	NORD:1580	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1580
1582	Pityriasis Rubra Pilaris	0100017	MONDO:0100017	NORD:1582	MONDO:NORD	pityriasis rubra pilaris	NORD:1582	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1582
1583	Plague	0019095	MONDO:0019095	NORD:1583	MONDO:NORD	plague	NORD:1583	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1583
1585	PMM2-CDG	0008907	MONDO:0008907	NORD:1585	MONDO:NORD	PMM2-congenital disorder of glycosylation	NORD:1585	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1585
1586	POEMS Syndrome	0017364	MONDO:0017364	NORD:1586	MONDO:NORD	POEMS syndrome	NORD:1586	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1586
1587	Poland Syndrome	0008262	MONDO:0008262	NORD:1587	MONDO:NORD	Poland syndrome	NORD:1587	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1587
1588	Polyarteritis Nodosa	0019170	MONDO:0019170	NORD:1588	MONDO:NORD	polyarteritis nodosa	NORD:1588	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1588
1591	Adult Polyglucosan Body Disease	0009897	MONDO:0009897	NORD:1591	MONDO:NORD	adult polyglucosan body disease	NORD:1591	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1591
1593	Polymyalgia Rheumatica	0019735	MONDO:0019735	NORD:1593	MONDO:NORD	polymyalgia rheumatica	NORD:1593	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1593
1595	Pompe Disease	0009290	MONDO:0009290	NORD:1595	MONDO:NORD	glycogen storage disease II	NORD:1595	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1595
1596	Pontocerebellar Hypoplasia	0020135	MONDO:0020135	NORD:1596	MONDO:NORD	pontocerebellar hypoplasia	NORD:1596	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1596
1598	Porphyria Cutanea Tarda	0015104	MONDO:0015104	NORD:1598	MONDO:NORD	porphyria cutanea tarda	NORD:1598	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1598
1599	Congenital Erythropoietic Porphyria	0009902	MONDO:0009902	NORD:1599	MONDO:NORD	cutaneous porphyria	NORD:1599	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1599
1600	Post Polio Syndrome	0017416	MONDO:0017416	NORD:1600	MONDO:NORD	postpoliomyelitis syndrome	NORD:1600	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1600
1601	Posterior Uveitis	0001280	MONDO:0001280	NORD:1601	MONDO:NORD	choroiditis	NORD:1601	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1601
1602	Prader-Willi Syndrome	0008300	MONDO:0008300	NORD:1602	MONDO:NORD	Prader-Willi syndrome	NORD:1602	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1602
1603	Precocious Puberty	0000088	MONDO:0000088	NORD:1603	MONDO:NORD	precocious puberty	NORD:1603	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1603
1604	Primary Biliary Cholangitis	0005388	MONDO:0005388	NORD:1604	MONDO:NORD	primary biliary cholangitis	NORD:1604	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1604
1605	Primary Ciliary Dyskinesia	0016575	MONDO:0016575	NORD:1605	MONDO:NORD	primary ciliary dyskinesia	NORD:1605	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1605
1606	Primary Craniosynostosis	0007399	MONDO:0007399	NORD:1606	MONDO:NORD	TWIST1-related craniosynostosis	NORD:1606	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1606
1607	Primary Gastric Lymphoma	0001059	MONDO:0001059	NORD:1607	MONDO:NORD	gastric lymphoma	NORD:1607	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1607
1608	Primary Hyperoxaluria	0002474	MONDO:0002474	NORD:1608	MONDO:NORD	primary hyperoxaluria	NORD:1608	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1608
1609	Primary Intestinal Lymphangiectasia	0007916	MONDO:0007916	NORD:1609	MONDO:NORD	primary intestinal lymphangiectasia	NORD:1609	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1609
1610	Primary Lateral Sclerosis	0018155	MONDO:0018155	NORD:1610	MONDO:NORD	lateral sclerosis	NORD:1610	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1610
1611	Primary Myelofibrosis	0009692	MONDO:0009692	NORD:1611	MONDO:NORD	primary myelofibrosis	NORD:1611	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1611
1612	Primary Orthostatic Tremor	0016546	MONDO:0016546	NORD:1612	MONDO:NORD	primary orthostatic tremor	NORD:1612	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1612
1613	Primary Sclerosing Cholangitis	0013433	MONDO:0013433	NORD:1613	MONDO:NORD	primary sclerosing cholangitis	NORD:1613	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1613
1615	Proctitis	0019084	MONDO:0019084	NORD:1615	MONDO:NORD	radiation proctitis	NORD:1615	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1615
1616	Progressive Multifocal Leukoencephalopathy	0016318	MONDO:0016318	NORD:1616	MONDO:NORD	progressive multifocal leukoencephalopathy	NORD:1616	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1616
1617	Progressive Myoclonus Epilepsy	0020074	MONDO:0020074	NORD:1617	MONDO:NORD	progressive myoclonus epilepsy	NORD:1617	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1617
1618	Progressive Osseous Heteroplasia	0008153	MONDO:0008153	NORD:1618	MONDO:NORD	progressive osseous heteroplasia	NORD:1618	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1618
1619	Progressive Supranuclear Palsy	0019037	MONDO:0019037	NORD:1619	MONDO:NORD	progressive supranuclear palsy	NORD:1619	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1619
1620	Erythrokeratoderma	0019270	MONDO:0019270	NORD:1620	MONDO:NORD	erythrokeratoderma	NORD:1620	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1620
1621	Prolactinoma	0010911	MONDO:0010911	NORD:1621	MONDO:NORD	prolactin-producing pituitary gland adenoma	NORD:1621	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1621
1622	Proteus Syndrome	0008318	MONDO:0008318	NORD:1622	MONDO:NORD	Proteus syndrome	NORD:1622	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1622
1623	Prune Belly Syndrome	0007032	MONDO:0007032	NORD:1623	MONDO:NORD	prune belly syndrome	NORD:1623	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1623
1624	Pseudo Hurler Polydystrophy	0018931	MONDO:0018931	NORD:1624	MONDO:NORD	mucolipidosis type III, alpha/beta	NORD:1624	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1624
1625	Pseudoachondroplasia	0008322	MONDO:0008322	NORD:1625	MONDO:NORD	pseudoachondroplasia	NORD:1625	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1625
1627	Pseudohypoparathyroidism	0019992	MONDO:0019992	NORD:1627	MONDO:NORD	pseudohypoparathyroidism	NORD:1627	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1627
1628	Pseudomyxoma Peritonei	0017048	MONDO:0017048	NORD:1628	MONDO:NORD	pseudomyxoma peritonei	NORD:1628	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1628
1629	Pseudoxanthoma Elasticum	0009925	MONDO:0009925	NORD:1629	MONDO:NORD	autosomal recessive inherited pseudoxanthoma elasticum	NORD:1629	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1629
1631	PTEN Hamartoma Tumor Syndrome	0017623	MONDO:0017623	NORD:1631	MONDO:NORD	PTEN hamartoma tumor syndrome	NORD:1631	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1631
1632	Pterygium Syndrome, Multiple	0017415	MONDO:0017415	NORD:1632	MONDO:NORD	multiple pterygium syndrome	NORD:1632	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1632
1633	Pulmonary Alveolar Proteinosis	0012579	MONDO:0012579	NORD:1633	MONDO:NORD	autoimmune pulmonary alveolar proteinosis	NORD:1633	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1633
1634	Pulmonary Arterial Hypertension	0015924	MONDO:0015924	NORD:1634	MONDO:NORD	pulmonary arterial hypertension	NORD:1634	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1634
1636	Pure Red Cell Aplasia, Acquired	0001705	MONDO:0001705	NORD:1636	MONDO:NORD	pure red-cell aplasia	NORD:1636	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1636
1637	Pycnodysostosis	0009940	MONDO:0009940	NORD:1637	MONDO:NORD	pycnodysostosis	NORD:1637	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1637
1638	Pyoderma Gangrenosum	0018824	MONDO:0018824	NORD:1638	MONDO:NORD	pyoderma gangrenosum	NORD:1638	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1638
1639	Pyridoxine-Dependent Epilepsy	0009945	MONDO:0009945	NORD:1639	MONDO:NORD	pyridoxine-dependent epilepsy	NORD:1639	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1639
1641	Pyruvate Dehydrogenase Complex Deficiency	0019169	MONDO:0019169	NORD:1641	MONDO:NORD	pyruvate dehydrogenase deficiency	NORD:1641	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1641
1642	Pyruvate Kinase Deficiency	0009950	MONDO:0009950	NORD:1642	MONDO:NORD	pyruvate kinase deficiency of red cells	NORD:1642	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1642
1643	Q fever	0019186	MONDO:0019186	NORD:1643	MONDO:NORD	Q fever	NORD:1643	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1643
1644	Rabies	0019173	MONDO:0019173	NORD:1644	MONDO:NORD	rabies	NORD:1644	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1644
1645	Rabson-Mendenhall Syndrome	0009874	MONDO:0009874	NORD:1645	MONDO:NORD	Rabson-Mendenhall syndrome	NORD:1645	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1645
1647	Ramsay Hunt Syndrome	0005769	MONDO:0005769	NORD:1647	MONDO:NORD	geniculate herpes zoster	NORD:1647	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1647
1648	Rapid-onset Obesity with Hypothalamic Dysfunction, Hypoventilation, and Autonomic Dysregulation	0017408	MONDO:0017408	NORD:1648	MONDO:NORD	rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	NORD:1648	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1648
1649	Rasmussen Encephalitis	0016019	MONDO:0016019	NORD:1649	MONDO:NORD	Rasmussen subacute encephalitis	NORD:1649	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1649
1650	Reactive Arthritis	0017376	MONDO:0017376	NORD:1650	MONDO:NORD	reactive arthritis	NORD:1650	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1650
1651	Recurrent Respiratory Papillomatosis	0018955	MONDO:0018955	NORD:1651	MONDO:NORD	recurrent respiratory papillomatosis	NORD:1651	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1651
1652	Complex Regional Pain Syndrome	0019369	MONDO:0019369	NORD:1652	MONDO:NORD	complex regional pain syndrome	NORD:1652	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1652
1653	Refractory Celiac Disease	0018353	MONDO:0018353	NORD:1653	MONDO:NORD	refractory celiac disease	NORD:1653	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1653
1654	Refsum Disease	0009958	MONDO:0009958	NORD:1654	MONDO:NORD	adult Refsum disease	NORD:1654	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1654
1655	Relapsing Polychondritis	0019125	MONDO:0019125	NORD:1655	MONDO:NORD	relapsing polychondritis	NORD:1655	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1655
1656	Renal Agenesis, Bilateral	0015986	MONDO:0015986	NORD:1656	MONDO:NORD	bilateral renal agenesis	NORD:1656	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1656
1657	Renal Cell Carcinoma	0005086	MONDO:0005086	NORD:1657	MONDO:NORD	renal cell carcinoma	NORD:1657	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1657
1658	Renal Glycosuria	0009297	MONDO:0009297	NORD:1658	MONDO:NORD	familial renal glucosuria	NORD:1658	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1658
1659	Respiratory Distress Syndrome, Infant	0009971	MONDO:0009971	NORD:1659	MONDO:NORD	respiratory distress syndrome in premature infants	NORD:1659	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1659
1661	Retinitis Pigmentosa	0019200	MONDO:0019200	NORD:1661	MONDO:NORD	retinitis pigmentosa	NORD:1661	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1661
1662	Retinoblastoma	0008380	MONDO:0008380	NORD:1662	MONDO:NORD	retinoblastoma	NORD:1662	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1662
1663	Retinopathy of Prematurity	0006952	MONDO:0006952	NORD:1663	MONDO:NORD	retinopathy of prematurity	NORD:1663	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1663
1665	Retroperitoneal Fibrosis	0018848	MONDO:0018848	NORD:1665	MONDO:NORD	IgG4-related retroperitoneal fibrosis	NORD:1665	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1665
1666	Rett Syndrome	0010726	MONDO:0010726	NORD:1666	MONDO:NORD	Rett syndrome	NORD:1666	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1666
1668	Rheumatic Fever	0017767	MONDO:0017767	NORD:1668	MONDO:NORD	rheumatic fever	NORD:1668	http://purl.obolibrary.org/obo/mondo#NORD_PREFERRED	http://purl.obolibrary.org/obo/mondo#nord_rare	NORD:1668
