cls	cls_label	textdef_count	xref_count	named_superclass_count	anon_superclass_count	named_equiv_count	anon_equiv_count
MONDO:0060782	"premalignant hematological system disease"	1	2	1	0	1	1
MONDO:0037740	"malignant central nervous system mesenchymal, non-meningothelial neoplasm"	1	2	1	0	1	1
MONDO:0007956	"Pai syndrome"	1	7	3	0	3	0
MONDO:0045038	"cutaneous basidiobolomycosis"	0	2	1	0	1	1
MONDO:0008647	"hypertrophic cardiomyopathy 1"	1	2	1	0	1	1
MONDO:0001806	"vaginal squamous tumor"	1	3	1	0	1	1
MONDO:0019650	"idiopathic steroid-sensitive nephrotic syndrome with minimal change"	0	3	1	0	1	0
MONDO:0008587	"tracheobronchopathia osteochondroplastica"	1	7	3	0	3	0
MONDO:0018618	"46,XY disorder of sexual development due to dihydrotestosterone backdoor pathway biosynthesis defect"	0	1	1	0	1	0
MONDO:0018106	"hereditary xanthinuria"	1	6	2	0	2	1
MONDO:0011486	"congenital muscular dystrophy 1B"	1	7	3	0	3	0
MONDO:0015834	"didelphys uterus"	0	5	2	0	2	0
MONDO:0010421	"Bruton-type agammaglobulinemia"	1	10	4	0	4	0
MONDO:0000137	"leukoencephalopathy, megalencephalic"	0	2	1	0	1	0
MONDO:0008251	"pityriasis rubra pilaris"	1	12	4	0	4	0
MONDO:0002554	"sympathetic neurilemmoma"	1	3	1	0	1	0
MONDO:0018217	"Koolen-de Vries syndrome due to a point mutation"	0	3	1	0	1	0
MONDO:0017047	"infantile axonal neuropathy"	0	3	1	0	1	0
MONDO:0017186	"diazoxide-resistant hyperinsulinism"	1	2	1	0	1	0
MONDO:0000618	"Her2-receptor negative breast cancer"	0	1	0	0	0	1
MONDO:0019620	"congenital esophageal diverticulum"	1	4	2	0	2	0
MONDO:0014635	"microphthalmia, isolated, with coloboma 10"	1	2	1	0	1	1
MONDO:0020451	"congenital stenosis of the inferior vena cava"	0	4	2	0	2	0
MONDO:0009956	"red skin pigment anomaly of new guinea"	0	4	1	0	1	0
MONDO:0024290	"enuresis"	1	3	1	0	1	1
MONDO:0000349	"obsolete Charcot-Marie-Tooth disease type 1"	0	0	0	0	0	0
MONDO:0001781	"uterine corpus adenomatoid tumor"	1	3	1	0	1	1
MONDO:0008061	"nail-patella syndrome"	1	11	4	0	4	0
MONDO:0004228	"obsolete hypogonadotropism"	0	0	0	0	0	0
MONDO:0017903	"autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR2 deficiency"	1	3	1	0	1	1
MONDO:0008452	"spinal muscular atrophy, facioscapulohumeral type"	0	3	1	0	1	0
MONDO:0015777	"adult hypothyroidism"	1	2	1	0	1	1
MONDO:0021287	"carcinoma in situ of epiglottis"	1	3	2	0	2	1
MONDO:0006058	"Wilms tumor"	1	6	3	0	3	0
MONDO:0000932	"obsolete skin amelanotic melanoma"	0	0	0	0	0	0
MONDO:0054601	"pituitary adenoma 5, multiple types"	0	2	1	0	1	0
MONDO:0011655	"alveolar soft part sarcoma (disease)"	1	17	7	0	7	0
MONDO:0013409	"age related macular degeneration 5"	1	3	1	0	1	1
MONDO:0044887	"central nervous system non-hodgkin lymphoma"	1	3	2	0	2	1
MONDO:0045032	"congenital secretory diarrhea"	0	3	1	0	1	1
MONDO:0022831	"congenital heart disease ptosis hypodontia craniostosis"	0	1	0	0	0	0
MONDO:0018990	"obsolete pulmonary blastoma"	0	0	0	0	0	0
MONDO:0018417	"autosomal recessive spastic paraplegia type 60"	0	3	1	0	1	0
MONDO:0008009	"monilethrix"	1	9	4	0	4	0
MONDO:0032829	"neurodevelopmental disorder with hypotonia and variable intellectual and behavioral abnormalities"	0	1	1	0	1	0
MONDO:0006906	"pigmented villonodular synovitis"	1	14	3	0	3	0
MONDO:0008865	"Bietti crystalline corneoretinal dystrophy"	1	8	3	0	3	0
MONDO:0017124	"noma"	1	12	4	0	4	0
MONDO:0004901	"lingual-facial-buccal dyskinesia"	1	5	1	0	1	0
MONDO:0000494	"renal fibrosis"	1	4	2	0	2	0
MONDO:0007756	"hyperkeratosis lenticularis perstans (disease)"	0	8	3	0	3	0
MONDO:0015121	"obsolete rare eye tumor"	1	1	0	0	0	0
MONDO:0015651	"neurocutaneous syndrome with epilepsy"	0	2	1	0	1	1
MONDO:0019843	"pituitary hormone deficiency secondary to a granulomatous disease"	0	2	1	0	1	0
MONDO:0016152	"qualitative or quantitative defects of calpain"	0	1	1	0	1	0
MONDO:0021331	"carcinoma of parotid gland"	1	4	3	0	3	1
MONDO:0011394	"obsolete keratosis pilaris atrophicans"	0	0	0	0	0	0
MONDO:0012152	"attention deficit-hyperactivity disorder, susceptibility to, 4"	0	1	1	0	1	0
MONDO:0003635	"sebaceous breast carcinoma"	1	3	1	0	1	1
MONDO:0016413	"congenital hypothyroidism due to maternal intake of antithyroid drugs"	0	2	1	0	1	0
MONDO:0010936	"frontotemporal dementia, chromosome 3-linked"	0	5	2	0	2	0
MONDO:0002054	"obsolete breast cancer"	0	0	0	0	0	0
MONDO:0024476	"epithelial neoplasm of rectum"	1	0	0	0	0	1
MONDO:0009261	"GM1 gangliosidosis type 2"	1	5	3	0	3	0
MONDO:0009260	"GM1 gangliosidosis type 1"	1	5	3	0	3	0
MONDO:0000828	"juvenile-onset Parkinson disease"	0	1	0	0	0	1
MONDO:0001972	"Brucella melitensis brucellosis"	1	5	1	0	1	0
MONDO:0020011	"obsolete rare headache disorder"	1	1	0	0	0	0
MONDO:0000431	"obsolete mantle cell lymphoma"	0	0	0	0	0	0
MONDO:0014279	"obsolete arrhythmogenic right ventricular dysplasia, familial, 13"	0	0	0	0	0	0
MONDO:0018418	"autosomal recessive spastic paraplegia type 66"	0	3	1	0	1	0
MONDO:0008970	"chondrodysplasia Blomstrand type"	1	8	3	0	3	0
MONDO:0011921	"aural atresia, congenital"	0	3	1	0	1	0
MONDO:0017547	"congenital vertical talus, bilateral"	0	2	1	0	1	0
MONDO:0007074	"ainhum (disease)"	1	11	3	0	3	0
MONDO:0013977	"combined oxidative phosphorylation defect type 13"	1	5	3	0	3	1
MONDO:0011357	"eccrine syringofibroadenomatosis with eyelid abnormalities"	0	3	1	0	1	0
MONDO:0004014	"ethmoid sinus ectopic meningioma"	1	3	1	0	1	0
MONDO:0020677	"sudden hearing loss disorder"	0	1	1	0	1	1
MONDO:0010722	"X-linked retinal dysplasia"	0	6	3	0	3	0
MONDO:0015267	"Feingold syndrome"	1	6	3	0	3	0
MONDO:0007240	"progressive familial heart block, type 1A"	1	7	3	0	3	1
MONDO:0000726	"idiopathic scoliosis"	1	3	1	0	1	0
MONDO:0002159	"fallopian tube leiomyosarcoma"	1	3	1	0	1	1
MONDO:0032661	"neurodevelopmental disorder with impaired intellectual development, hypotonia, and ataxia"	0	1	1	0	1	0
MONDO:0021629	"uterine ligament neoplasm"	1	2	1	0	1	1
MONDO:0006900	"perinephritis"	1	6	2	0	2	1
MONDO:0005175	"aggressive insulitis"	1	1	1	0	1	0
MONDO:0016290	"Hernández-Aguirre Negrete syndrome"	1	6	2	0	2	0
MONDO:0014825	"chromosome 11p13 deletion syndrome, distal"	0	2	1	0	1	0
MONDO:0007050	"acromegaloid changes, cutis verticis gyrata, and corneal leukoma"	0	5	2	0	2	0
MONDO:0017638	"manganese poisoning"	1	7	3	0	3	1
MONDO:0019153	"brain malformation-congenital heart disease-postaxial polydactyly syndrome"	1	4	2	0	2	0
MONDO:0004313	"gasserian ganglion meningioma"	1	3	1	0	1	1
MONDO:0044622	"EMILIN-1-related connective tissue disease"	0	1	1	0	1	0
MONDO:0016342	"familial isolated arrhythmogenic right ventricular dysplasia"	1	5	2	0	2	0
MONDO:0011500	"Becker nevus syndrome"	1	6	2	0	2	0
MONDO:0008330	"pseudomonilethrix"	0	4	2	0	2	0
MONDO:0019658	"sporadic idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial proliferation"	0	3	1	0	1	0
MONDO:0018909	"obsolete legionellosis"	0	0	0	0	0	0
MONDO:0012792	"mitochondrial DNA depletion syndrome 8a"	1	6	3	0	3	1
MONDO:0010555	"X-linked chondrodysplasia punctata 1"	1	6	2	0	2	1
MONDO:0007963	"melanoma, cutaneous malignant, susceptibility to, 1"	0	2	2	0	2	1
MONDO:0002861	"testis sarcoma"	1	3	1	0	1	1
MONDO:0002473	"cystic kidney disease"	1	7	2	0	2	1
MONDO:0001167	"spastic diplegia"	1	8	2	0	2	0
MONDO:0003324	"obsolete stromal predominant kidney Wilms' tumor"	0	0	0	0	0	0
MONDO:0008235	"pheochromocytoma-islet cell tumor syndrome"	0	4	1	0	1	0
MONDO:0007373	"corneal degeneration, ribbonlike, with deafness"	0	3	1	0	1	0
MONDO:0022587	"bone dysplasia corpus callosum agenesis"	0	1	0	0	0	0
MONDO:0008600	"trigger thumb"	1	5	2	0	2	0
MONDO:0015221	"non-syndromic respiratory or mediastinal malformation"	1	1	1	0	1	1
MONDO:0004658	"breast carcinoma in situ"	1	8	2	0	2	1
MONDO:0013198	"dilated cardiomyopathy 1EE"	1	5	1	0	1	1
MONDO:0009617	"microcephaly 1, primary, autosomal recessive"	1	5	1	0	1	1
MONDO:0010201	"Winchester syndrome"	0	5	2	0	2	0
MONDO:0037743	"mediastinal soft tissue cancer"	1	2	1	0	1	1
MONDO:0014775	"neonatal severe cardiopulmonary failure due to mitochondrial methylation defect"	1	3	2	0	2	1
MONDO:0004941	"eosinophilia-myalgia syndrome"	1	7	2	0	2	0
MONDO:0011488	"microcephaly 3, primary, autosomal recessive"	1	4	1	0	1	1
MONDO:0022884	"craniofacial dysostosis arthrogryposis progeroid appearence"	0	1	0	0	0	0
MONDO:0007400	"Jackson-Weiss syndrome"	1	9	4	0	4	0
MONDO:0010439	"cardiomyopathy, fatal fetal, due to myocardial calcification"	0	4	1	0	1	0
MONDO:0002146	"hypogonadism"	1	6	2	0	2	0
MONDO:0004309	"sarcomatosis"	1	4	1	0	1	0
MONDO:0014128	"craniosynostosis 3"	1	2	1	0	1	1
MONDO:0010679	"Duchenne muscular dystrophy"	1	10	4	0	4	0
MONDO:0000752	"obsolete myelomeningocele"	0	0	0	0	0	0
MONDO:0008499	"short stature-wormian bones-dextrocardia syndrome"	1	7	3	0	3	0
MONDO:0040871	"psychogenic polydipsia"	1	1	1	0	1	1
MONDO:0016101	"neurolymphomatosis"	1	5	2	0	2	0
MONDO:0000033	"obsolete frontonasal dysplasia"	0	0	0	0	0	0
MONDO:0018862	"obsolete cat-scratch disease"	0	0	0	0	0	0
MONDO:0020269	"syndromic ichthyosis associated with ocular features"	1	2	1	0	1	1
MONDO:0014633	"myoclonic-atonic epilepsy"	0	2	1	0	1	0
MONDO:0004190	"nephrogenic adenoma of urinary bladder"	1	3	1	0	1	1
MONDO:0001564	"binocular vision disease"	1	5	2	0	2	0
MONDO:0009435	"hypospadias-intellectual disability, Goldblatt type syndrome"	1	6	3	0	3	0
MONDO:0000640	"central nervous system primitive neuroectodermal neoplasm"	1	3	1	0	1	1
MONDO:0020664	"spindle cell neoplasm"	1	2	2	0	2	1
MONDO:0013406	"age related macular degeneration 6"	1	4	1	0	1	1
MONDO:0004487	"endometrial type cervical adenomyoma"	1	3	1	0	1	0
MONDO:0011740	"Carney-Stratakis syndrome"	1	8	4	0	4	0
MONDO:0004672	"fasciolopsiasis"	1	6	2	0	2	0
MONDO:0008324	"pseudoarthrogryposis"	0	3	1	0	1	0
MONDO:0009296	"glycoprotein storage disease"	0	5	2	0	2	0
MONDO:0012126	"familial avascular necrosis of femoral head"	1	8	4	0	4	0
MONDO:0013449	"Leber congenital amaurosis 7"	1	5	1	0	1	1
MONDO:0010572	"occipital horn syndrome"	1	6	3	0	3	0
MONDO:0024519	"renal hypodysplasia/aplasia 1"	0	2	1	0	1	0
MONDO:0003745	"choroid spindle cell melanoma"	1	3	1	0	1	1
MONDO:0012316	"Majeed syndrome"	1	9	4	0	4	0
MONDO:0011100	"microcephaly, retinitis pigmentosa, and sutural cataract"	0	3	1	0	1	0
MONDO:0020380	"autosomal dominant cerebellar ataxia"	1	8	3	0	3	1
MONDO:0002498	"obsolete glioblastoma multiforme (disease)"	0	0	0	0	0	0
MONDO:0060556	"joint laxity, short stature, and myopia"	0	3	2	0	2	0
MONDO:0020313	"unclassified myelodysplastic/myeloproliferative disease"	0	2	1	0	1	0
MONDO:0030701	"autoimmune cardiomyopathy"	1	1	0	0	0	1
MONDO:0005229	"bacterial infectious disease with sepsis"	1	7	2	0	2	1
MONDO:0011236	"hyperinsulinism due to glucokinase deficiency"	1	8	3	0	3	0
MONDO:0008533	"teeth, supernumerary"	1	4	2	0	2	0
MONDO:0006269	"obsolete liver inflammatory myofibroblastic tumor"	0	0	0	0	0	0
MONDO:0005052	"irritable bowel syndrome"	1	10	3	0	3	0
MONDO:0019651	"idiopathic steroid-sensitive nephrotic syndrome with diffuse mesangial proliferation"	0	3	1	0	1	0
MONDO:0018414	"female infertility due to an implantation defect of genetic origin"	0	2	1	0	1	1
MONDO:0004885	"choroidal sclerosis"	1	7	1	0	1	1
MONDO:0002468	"hyperimmunoglobulin syndrome"	0	3	1	0	1	1
MONDO:0040566	"inherited glutathione metabolism disease"	1	2	1	0	1	1
MONDO:0010598	"glycogen storage disease IXa"	1	4	1	0	1	1
MONDO:0020168	"kinetic eyelid anomaly"	0	1	1	0	1	0
MONDO:0010807	"autosomal recessive nonsyndromic deafness 2"	1	5	1	0	1	1
MONDO:0012211	"MPDU1-CDG"	1	8	4	0	4	0
MONDO:0012498	"congenital stationary night blindness autosomal dominant 1"	1	4	1	0	1	1
MONDO:0020360	"complete cryptophthalmia"	0	2	1	0	1	0
MONDO:0000789	"Atlantic cod allergy"	1	1	0	0	0	1
MONDO:0007110	"Diamond-Blackfan anemia 1"	1	2	1	0	1	1
MONDO:0016330	"non-familial hypertrophic cardiomyopathy"	1	2	1	0	1	1
MONDO:0010798	"proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome"	1	6	2	0	2	0
MONDO:0008743	"Stimmler syndrome"	1	6	3	0	3	0
MONDO:0008764	"Leber congenital amaurosis 1"	1	4	1	0	1	1
MONDO:0008765	"Leber congenital amaurosis 2"	1	6	1	0	1	1
MONDO:0014513	"nemaline myopathy 10"	1	3	1	0	1	1
MONDO:0006415	"obsolete small intestinal adenocarcinoma"	0	0	0	0	0	0
MONDO:0021301	"adenoma of nipple"	1	4	2	0	2	1
MONDO:0001488	"anterior corneal pigmentation"	0	5	1	0	1	0
MONDO:0012559	"primary immunodeficiency syndrome due to p14 deficiency"	1	7	3	0	3	0
MONDO:0003343	"retinal hemangioblastoma"	1	3	1	0	1	1
MONDO:0001870	"acute poststreptococcal glomerulonephritis"	1	3	1	0	1	0
MONDO:0017661	"rare parkinsonian syndrome due to genetic neurodegenerative disease"	0	2	1	0	1	1
MONDO:0024561	"vitelliform macular dystrophy 3"	1	1	1	0	1	1
MONDO:0008273	"actinic prurigo"	0	6	3	0	3	0
MONDO:0003709	"agoraphobia"	1	7	3	0	3	0
MONDO:0014129	"autosomal recessive limb-girdle muscular dystrophy type 2R"	1	5	2	0	2	1
MONDO:0017806	"15q overgrowth syndrome"	1	3	1	0	1	0
MONDO:0009121	"von Voss-Cherstvoy syndrome"	1	7	3	0	3	0
MONDO:0002023	"obsolete cystic echinococcosis"	0	0	0	0	0	0
MONDO:0022636	"candida glabrata"	0	1	0	0	0	1
MONDO:0000573	"recombinase activating gene 2 deficiency"	1	1	0	0	0	0
MONDO:0013769	"atrioventricular septal defect 5"	1	2	1	0	1	1
MONDO:0017545	"zygodactyly type 4"	0	3	1	0	1	0
MONDO:0004677	"tinea nigra"	1	6	1	0	1	0
MONDO:0010933	"autosomal recessive nonsyndromic deafness 4"	1	4	1	0	1	1
MONDO:0014100	"dilated cardiomyopathy 1KK"	1	3	1	0	1	1
MONDO:0017544	"zygodactyly type 3"	0	6	1	0	1	0
MONDO:0018234	"dysostosis"	1	7	3	0	3	1
MONDO:0008077	"obsolete neurofibromatosis, type 1"	0	0	0	0	0	0
MONDO:0019973	"persistent placoid maculopathy"	1	3	2	0	2	0
MONDO:0005745	"Enoplea infectious disease"	1	2	1	0	1	1
MONDO:0019992	"pseudohypoparathyroidism"	1	10	3	0	3	0
MONDO:0018372	"obsolete osteonecrosis"	0	0	0	0	0	0
MONDO:0004015	"pineal region teratoma"	1	3	1	0	1	1
MONDO:0017970	"46,XY disorder of sex development due to impaired androgen production"	0	2	1	0	1	0
MONDO:0019759	"epispadias (disease)"	1	10	3	0	3	0
MONDO:0018865	"striate palmoplantar keratoderma"	1	4	2	0	2	0
MONDO:0013576	"recurrent infections associated with rare immunoglobulin isotypes deficiency"	1	4	2	0	2	0
MONDO:0015733	"low anorectal malformation"	1	7	3	0	3	0
MONDO:0016758	"microcephaly-brain defect-spasticity-hypernatremia syndrome"	1	4	1	0	1	0
MONDO:0019296	"subcutaneous tissue disease"	1	2	1	0	1	1
MONDO:0033046	"Meier-Gorlin syndrome 8"	0	3	1	0	1	0
MONDO:0017326	"infective dermatitis associated with HTLV-1"	1	4	2	0	2	0
MONDO:0016651	"maternal uniparental disomy of chromosome 1"	1	2	1	0	1	0
MONDO:0001679	"obsolete crater-like holes of optic disc"	0	2	0	0	0	0
MONDO:0004502	"parapharyngeal meningioma"	0	3	1	0	1	0
MONDO:0008973	"chondrodysplasia punctata, Toriello type"	1	5	3	0	3	0
MONDO:0020764	"carcinoma, Brown-Pearce"	0	3	1	0	1	0
MONDO:0001626	"traumatic glaucoma"	0	5	1	0	1	0
MONDO:0002100	"cardiovascular cancer"	1	4	1	0	1	1
MONDO:0020355	"coloboma of eye lens"	0	3	1	0	1	0
MONDO:0015106	"obsolete rare urogenital disease"	0	2	0	0	0	0
MONDO:0005894	"paracoccidioidomycosis"	1	15	4	0	4	0
MONDO:0002883	"intestinal neuroendocrine neoplasm"	1	3	1	0	1	1
MONDO:0008066	"nasal hyperpigmentation, familial transverse"	0	2	1	0	1	0
MONDO:0011435	"microcephaly 2, primary, autosomal recessive, with or without cortical malformations"	0	4	1	0	1	0
MONDO:0022513	"atrophoderma of Pierini and Pasini"	1	3	1	0	1	0
MONDO:0017745	"disorder of O-mannosylglycan synthesis"	0	3	1	0	1	0
MONDO:0017273	"autosomal ichthyosis syndrome with fatal disease course"	0	2	1	0	1	0
MONDO:0018006	"adult-onset distal myopathy due to VCP mutation"	1	3	1	0	1	1
MONDO:0021155	"X-linked cone-rod dystrophy"	1	0	0	0	0	1
MONDO:0023820	"Moebius axonal neuropathy hypogonadism"	0	2	0	0	0	0
MONDO:0012497	"congenital stationary night blindness autosomal dominant 3"	1	4	1	0	1	1
MONDO:0004123	"obsolete laryngeal small cell carcinoma"	0	0	0	0	0	0
MONDO:0016224	"autosomal dominant proximal spinal muscular atrophy"	1	3	1	0	1	1
MONDO:0044333	"alcohol-induced Wernicke-Korsakoff's syndrome"	1	1	1	0	1	0
MONDO:0011539	"nemaline myopathy 5"	1	7	2	0	2	1
MONDO:0007806	"hypotrichosis 4"	1	4	1	0	1	1
MONDO:0023369	"disease of facial skeleton"	1	0	0	0	0	1
MONDO:0021905	"apert-like polydactyly syndrome"	0	1	0	0	0	0
MONDO:0001671	"mucocele of appendix"	1	5	2	0	2	0
MONDO:0020233	"dentocutaneous disease with cataract"	0	2	1	0	1	0
MONDO:0017897	"autosomal recessive mendelian susceptibility to mycobacterial diseases due to a complete deficiency"	1	3	1	0	1	1
MONDO:0036484	"Charcot-Marie-Tooth disease, dominant intermediate G"	0	3	1	0	1	0
MONDO:0000262	"otomycosis"	1	5	1	0	1	1
MONDO:0006017	"obsolete western equine encephalitis"	0	0	0	0	0	0
MONDO:0019028	"amoebiasis due to Entamoeba histolytica"	1	13	1	0	1	0
MONDO:0043106	"ichthyosis linearis circumflexa"	0	2	1	0	1	0
MONDO:0001341	"selective IgA deficiency disease"	1	9	3	0	3	0
MONDO:0018666	"hepatoblastoma"	1	11	4	0	4	0
MONDO:0012415	"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 4"	1	3	1	0	1	1
MONDO:0007780	"hypertelorism, Teebi type"	1	7	3	0	3	0
MONDO:0020102	"hereditary stomatocytosis"	0	5	2	0	2	0
MONDO:0016451	"idiopathic hypersomnia with long sleep time"	1	6	2	0	2	0
MONDO:0008583	"inherited torticollis (disease)"	1	9	4	0	4	0
MONDO:0019068	"congenital membranous nephropathy due to maternal anti-neutral endopeptidase alloimmunization"	1	4	2	0	2	0
MONDO:0015316	"congenital laryngeal palsy"	1	4	1	0	1	0
MONDO:0002778	"epidural spinal canal meningioma"	1	3	1	0	1	0
MONDO:0014845	"spinocerebellar ataxia, autosomal recessive 22"	1	2	1	0	1	1
MONDO:0006147	"chronic eosinophilic leukemia, not otherwise specified"	1	4	3	0	3	0
MONDO:0013533	"hyperlipidemia due to hepatic triglyceride lipase deficiency"	1	6	3	0	3	0
MONDO:0012060	"autosomal recessive nonsyndromic deafness 35"	1	5	1	0	1	1
MONDO:0009608	"methionine malabsorption syndrome"	0	4	2	0	2	0
MONDO:0013459	"osteogenesis imperfecta type 10"	1	5	1	0	1	1
MONDO:0003933	"chest wall bone cancer"	1	3	1	0	1	1
MONDO:0014108	"Fanconi anemia complementation group Q"	1	3	1	0	1	1
MONDO:0005318	"canker sore"	1	5	3	0	3	0
MONDO:0020351	"Blake pouch cyst"	1	2	1	0	1	0
MONDO:0012961	"type 1 diabetes mellitus 23"	1	5	1	0	1	0
MONDO:0020578	"obsolete vitamin D deficiency"	1	1	0	0	0	0
MONDO:0021245	"oral cavity neoplasm"	1	4	3	0	3	1
MONDO:0009026	"Costello syndrome"	1	11	4	0	4	0
MONDO:0001365	"necrosis of ear ossicle"	0	2	0	0	0	0
MONDO:0016194	"qualitative or quantitative defects of nebulin"	0	1	1	0	1	0
MONDO:0003451	"obsolete laryngeal neuroendocrine tumor"	0	0	0	0	0	0
MONDO:0015708	"immuno-osseous dysplasia"	0	2	2	0	2	0
MONDO:0007457	"diastema, dental medial"	0	2	1	0	1	0
MONDO:0017395	"fixed pigmented erythema"	0	3	2	0	2	0
MONDO:0015008	"amelogenesis imperfecta, type 1J"	0	1	1	0	1	0
MONDO:0020179	"palpebral nevus"	1	4	3	0	3	1
MONDO:0017829	"autosomal dominant proximal renal tubular acidosis"	1	3	1	0	1	1
MONDO:0024715	"benign synovial neoplasm"	1	3	1	0	1	1
MONDO:0006159	"colorectal gastrointestinal stromal tumor"	1	3	2	0	2	0
MONDO:0017543	"zygodactyly type 2"	0	6	1	0	1	0
MONDO:0001628	"tinea unguium"	1	12	1	0	1	1
MONDO:0045017	"cholesterol biosynthetic process disease"	1	2	1	0	1	1
MONDO:0016586	"systemic mastocytosis"	1	9	4	0	4	0
MONDO:0010492	"pituitary adenoma, growth hormone-secreting, 2"	1	2	1	0	1	1
MONDO:0030070	"heterotaxy, visceral, 9, autosomal, with male infertility"	0	1	1	0	1	0
MONDO:0006179	"desmoplastic ameloblastoma"	1	3	2	0	2	0
MONDO:0021291	"carcinoma in situ of fundus of stomach"	1	3	2	0	2	1
MONDO:0008821	"arthrogryposis, distal, with mental retardation and characteristic facies"	0	3	1	0	1	0
MONDO:0015185	"intestinal polyposis syndrome"	0	5	2	0	2	0
MONDO:0010030	"Sjogren syndrome"	1	11	5	0	5	0
MONDO:0006978	"splenic infarction"	1	10	2	0	2	1
MONDO:0008852	"congenital central hypoventilation syndrome"	1	10	4	0	4	0
MONDO:0019089	"obsolete adult acute respiratory distress syndrome"	0	0	0	0	0	0
MONDO:0003082	"filamentary keratitis"	0	6	1	0	1	0
MONDO:0032726	"combined oxidative phosphorylation deficiency 39"	0	1	1	0	1	0
MONDO:0010280	"ptosis, hereditary congenital 2"	0	3	1	0	1	0
MONDO:0012885	"SRD5A3-CDG"	1	7	3	0	3	0
MONDO:0003541	"adult acute lymphoblastic leukemia"	1	3	1	0	1	0
MONDO:0013091	"glycogen storage disease IXc"	1	4	1	0	1	1
MONDO:0003394	"dental pulp disease"	1	6	2	0	2	1
MONDO:0006418	"small intestinal enteropathy-associated T-cell lymphoma"	1	3	2	0	2	1
MONDO:0017062	"spina bifida aperta"	0	13	2	0	2	0
MONDO:0010281	"Danon disease"	1	11	5	0	5	1
MONDO:0019355	"adult-onset Still disease"	1	14	4	0	4	0
MONDO:0012202	"malaria, mild, susceptibility to"	0	1	1	0	1	0
MONDO:0006779	"heart aneurysm"	1	9	2	0	2	0
MONDO:0020695	"hypotonic cerebral palsy"	1	2	2	0	2	0
MONDO:0003359	"myxoid leiomyosarcoma"	1	4	1	0	1	0
MONDO:0016767	"cutaneous lichen planus"	0	9	1	0	1	0
MONDO:0020339	"X-linked complex spastic paraplegia"	0	2	1	0	1	0
MONDO:0004574	"pyridoxine deficiency anemia"	1	8	2	0	2	0
MONDO:0013596	"obsolete nonsyndromic congenital nail disorder 10"	0	0	0	0	0	0
MONDO:0003785	"leukopenia"	1	9	3	0	3	0
MONDO:0001956	"capillary leak syndrome"	1	10	3	0	3	0
MONDO:0018445	"global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome"	0	3	1	0	1	0
MONDO:0008028	"muscular dystrophy, Barnes type"	0	3	1	0	1	0
MONDO:0024634	"large intestine disease"	1	2	1	0	1	1
MONDO:0015944	"axial mesodermal dysplasia spectrum"	1	6	2	0	2	0
MONDO:0025095	"malaria, avian"	1	2	0	0	0	0
MONDO:0018632	"11q22.2q22.3 microdeletion syndrome"	0	3	1	0	1	0
MONDO:0020494	"oculootodental syndrome"	1	3	1	0	1	0
MONDO:0002666	"pancreatic signet ring cell adenocarcinoma"	1	3	1	0	1	1
MONDO:0024632	"defective phagocytic cell opsonization"	0	2	1	0	1	1
MONDO:0022397	"retinal ciliopathy due to mutation in the retinitis pigmentosa-1 gene"	0	1	1	0	1	0
MONDO:0012695	"Meckel syndrome, type 5"	1	5	1	0	1	1
MONDO:0012349	"spondylocostal dysostosis 3, autosomal recessive"	1	3	1	0	1	1
MONDO:0024313	"staphylococcal infection"	1	3	2	0	2	1
MONDO:0011956	"AUTS3"	0	1	1	0	1	0
MONDO:0006408	"sex hormone-producing adrenal cortex adenoma"	1	3	2	0	2	0
MONDO:0019581	"acral persistent papular mucinosis"	1	5	2	0	2	0
MONDO:0001639	"deficiency anemia"	0	5	1	0	1	0
MONDO:0000054	"obsolete macular dystrophy (disease)"	0	0	0	0	0	0
MONDO:0009474	"isovaleric acid, inability to smell"	0	1	1	0	1	0
MONDO:0032832	"intellectual developmental disorder with nasal speech, dysmorphic facies, and variable skeletal anomalies"	0	1	1	0	1	0
MONDO:0012874	"POROK6"	0	3	1	0	1	0
