cls	clsLabel	numSuperCls
http://identifiers.org/hgnc/16513	"TMC1"	1
MONDO:0957560	"hearing loss, noise-induced, susceptibility to"	2
MONDO:0006968	"shoulder impingement syndrome"	1
MONDO:0018103	"Quinquaud's folliculitis decalvans"	1
MONDO:0025030	"digital dermatitis in cattle"	2
HP:0001169	"Broad palm"	1
GO:0009612	"response to mechanical stimulus"	2
http://identifiers.org/hgnc/26361	"HEPACAM"	1
MONDO:0005259	"Asperger syndrome"	1
MONDO:0021279	"mucoepidermoid carcinoma of submandibular gland"	2
HP:0012762	"Cerebral white matter atrophy"	1
http://identifiers.org/hgnc/4268	"CBLIF"	1
MONDO:0018967	"short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia"	2
MONDO:0010326	"intellectual disability, X-linked 46"	1
MONDO:0003917	"heart lymphoma"	2
GO:0034762	"regulation of transmembrane transport"	2
http://identifiers.org/hgnc/18884	"TDP1"	1
HP:0001962	"Palpitations"	1
HP:0009140	"Synostosis involving bones of the feet"	2
UBERON:0001832	"sublingual gland"	1
MONDO:0004348	"retinal telangiectasia"	1
GO:1901615	"organic hydroxy compound metabolic process"	1
MONDO:1010950	"familial adenomatous polyposis, dog"	1
CHEBI:27171	"organic heterobicyclic compound"	2
GO:0061512	"protein localization to cilium"	1
MONDO:0001813	"squamous blepharitis"	1
MONDO:0003136	"anti-basement membrane glomerulonephritis"	1
MONDO:0004250	"extrahepatic bile duct papillary adenoma"	3
MONDO:0003196	"appendix carcinoma"	3
UBERON:0001628	"posterior communicating artery"	3
UBERON:0003267	"tooth of upper jaw"	3
MONDO:0009931	"pulmonary atresia-intact ventricular septum syndrome"	2
MONDO:0012207	"umbilicus, familial flat"	1
HP:0004312	"Abnormal reticulocyte morphology"	1
MONDO:0044339	"lumbar disk degenerative disorder"	1
MONDO:0018613	"AH amyloidosis"	1
MONDO:0006745	"endometrioid stromal sarcoma"	3
CHEBI:28659	"phosphorus atom"	2
HP:5200044	"Reduced attention regulation"	1
HP:0009122	"Aplasia/hypoplasia affecting bones of the axial skeleton"	2
UBERON:0014716	"interlobular duct"	1
MONDO:0020292	"congenital anomaly of the great arteries"	1
UBERON:0005133	"metanephric glomerulus vasculature"	1
UBERON:0015030	"pedal digit phalanx endochondral element"	2
MONDO:0016216	"adult hepatocellular carcinoma"	1
UBERON:0001613	"occipital artery"	1
MONDO:0000411	"electroclinical syndrome"	1
MONDO:0010386	"immunodeficiency 33"	2
NCBITaxon:110814	"Xenoturbellida"	1
http://identifiers.org/hgnc/26558	"HYLS1"	1
NCBITaxon:91061	"Bacilli"	1
MONDO:0010225	"Dent disease type 1"	1
http://identifiers.org/hgnc/13481	"UNC93B1"	1
PATO:0001780	"dystrophic"	1
MONDO:0020450	"azygos continuation of the inferior vena cava"	1
ECTO:9000073	"exposure to silicon dioxide"	3
HP:0009194	"Small epiphyses of the metacarpals"	2
MONDO:0004433	"papillary carcinoma of the penis"	2
MONDO:1010781	"alopecia areata, pig"	1
UBERON:0005048	"mucosa of uterine tube"	2
MONDO:0010801	"spondylocamptodactyly syndrome"	1
MONDO:0009890	"Gillessen-Kaesbach-Nishimura syndrome"	1
HP:0010389	"Symphalangism affecting the phalanges of the 5th toe"	3
MONDO:0000672	"form agnosia"	1
NCBITaxon:310911	"Amdoparvovirus"	1
http://identifiers.org/hgnc/1228	"SERPING1"	1
NCBITaxon:723	"Actinobacillus ureae"	1
HP:0030163	"Abnormal vascular physiology"	2
HP:0100164	"Pseudoepiphysis of the proximal phalanx of the 3rd toe"	2
UBERON:0017163	"skin bony tubercle"	2
CHEBI:24532	"organic heterocyclic compound"	3
MONDO:0015809	"localized pagetoid reticulosis"	1
MONDO:0013578	"DYRK1A-related intellectual disability syndrome"	4
MONDO:1011414	"vestibular disease, non-human animal"	3
PATO:0001779	"decreased strength"	2
MONDO:0003292	"anus leiomyoma"	2
MONDO:0016710	"medulloblastoma with extensive nodularity"	1
MONDO:1012164	"micromelia, chicken"	2
UBERON:0000923	"germ layer"	1
GO:0009712	"catechol-containing compound metabolic process"	1
CHEBI:15765	"L-dopa"	3
MONDO:0010732	"spastic paraparesis-deafness syndrome"	1
MONDO:0012956	"multiple sclerosis, susceptibility to, 2"	1
MONDO:0044926	"oropharyngeal carcinoma"	3
HP:0011217	"Abnormal shape of the occiput"	1
MONDO:0957871	"leukoencephalopathy with vanishing white matter 3"	1
MONDO:0957442	"autosomal recessive ataxia due to PEX16 deficiency"	1
NCBITaxon:2601530	"Eutetramitia"	1
CHR:9606-chrM	"chromosome M (Human)"	1
MONDO:0010631	"incontinentia pigmenti"	2
MONDO:0003019	"potassium deficiency disease"	2
MONDO:1012136	"inborn error of hepatic metabolism, dog"	1
GO:0016234	"inclusion body"	1
CL:1001318	"renal interstitial pericyte"	2
MONDO:0007247	"basal ganglia calcification, idiopathic, childhood-onset"	3
MONDO:0012151	"attention deficit-hyperactivity disorder, susceptibility to, 3"	1
MONDO:0012150	"attention deficit-hyperactivity disorder, susceptibility to, 2"	1
http://identifiers.org/hgnc/6898	"MARS1"	1
MONDO:0009550	"renal hypomagnesemia 3"	3
MONDO:0013832	"keratoconus 8"	1
HP:0010626	"Anterior pituitary agenesis"	1
UBERON:0003471	"artery of lower lip"	2
MONDO:0001607	"intrapelvic lymph node leukemic reticuloendotheliosis"	2
NBO:0000656	"somatic sensation related behavior phenotype"	1
MONDO:0017134	"odonto-onycho dysplasia-alopecia syndrome"	1
MONDO:0017574	"chronic intestinal pseudoobstruction"	2
UBERON:0008803	"skin of cheek"	1
http://identifiers.org/hgnc/574	"AP4M1"	1
MONDO:0957870	"leukoencephalopathy with vanishing white matter 2"	1
MONDO:0054733	"spermatogenic failure 29"	1
MONDO:0957872	"leukoencephalopathy with vanishing white matter 4"	1
MONDO:0024350	"pityriasis steatoides"	1
GO:0006915	"apoptotic process"	1
ENVO:03000147	"thickness of snow"@en	1
MONDO:0004181	"breast adenomyoepithelial adenosis"	1
MONDO:0800437	"Carey-Fineman-Ziter syndrome 1"	1
MONDO:0005433	"alcohol withdrawal"	1
MONDO:0013830	"keratoconus 5"	1
GO:0072521	"purine-containing compound metabolic process"	1
MONDO:0008750	"microcephaly-albinism-digital anomalies syndrome"	1
UBERON:0018151	"skin of upper lip"	2
MONDO:0011172	"otofacioosseous-gonadal syndrome"	1
MONDO:0009329	"pulmonary venoocclusive disease 2"	1
HP:0410010	"Abnormality of somatic nerve plexus"	1
http://identifiers.org/hgnc/17513	"HOMER2"	1
http://identifiers.org/hgnc/15899	"NDUFAF5"	1
MONDO:0022752	"chromosome 16p13.3 deletion syndrome"	2
UBERON:0005696	"pedal digit 2 mesenchyme"	1
MONDO:1010138	"pemphigus, non-human animal"	3
http://identifiers.org/hgnc/4913	"HIP1"	1
MONDO:0003158	"malignant myoepithelioma"	2
GO:0042698	"ovulation cycle"	2
GO:0010628	"positive regulation of gene expression"	2
MONDO:0007249	"camptobrachydactyly"	1
MONDO:0009935	"pulmonary hypertension, primary, autosomal recessive"	1
MONDO:0030924	"proteasome-associated autoinflammatory syndrome 5"	1
MONDO:0012958	"multiple sclerosis, susceptibility to, 4"	1
MONDO:0020473	"dappled diaphyseal dysplasia"	1
MONDO:0957873	"leukoencephalopathy with vanishing white matter 5"	1
UBERON:0004292	"cardiac skeleton"	2
MONDO:0054730	"spermatogenic failure 26"	1
MONDO:0054732	"spermatogenic failure 28"	1
MONDO:0010209	"xanthinuria type I"	1
MONDO:0024543	"brittle cornea syndrome 1"	1
NCBITaxon:3049952	"Respirovirus laryngotracheitidis"	1
UBERON:0009692	"lumen of pharyngotympanic tube"	2
GO:0016421	"CoA carboxylase activity"	1
MONDO:1012083	"tetragametic chimerism, dog"	1
HP:0000962	"Hyperkeratosis"	1
MONDO:0800479	"self-limited neonatal seizures"	1
MONDO:0001103	"giardiasis"	2
MONDO:0000343	"Barmah forest virus disease"	1
MONDO:0015712	"non-distal trisomy 10q"	1
MONDO:0006556	"hand dermatosis"	1
MONDO:0013833	"keratoconus 7"	1
NCBITaxon:87882	"Burkholderia cepacia complex"	1
http://identifiers.org/hgnc/638	"AQP5"	1
MONDO:0002118	"urinary system disorder"	1
MONDO:1011367	"vision disorder, non-human animal"	2
UBERON:0002391	"lymph"	1
MONDO:0012957	"multiple sclerosis, susceptibility to, 3"	1
MONDO:0054731	"spermatogenic failure 27"	1
MONDO:0000940	"trypanosomiasis"	1
MONDO:0017160	"behavioral variant of frontotemporal dementia"	2
MONDO:0005715	"congenital toxoplasmosis"	4
ECTO:9001728	"exposure to diuretic"	1
MONDO:0013831	"keratoconus 6"	1
UBERON:0036243	"vaginal fluid"	1
MONDO:0011889	"Charcot-Marie-Tooth disease type 2I"	2
CL:0019020	"extrahepatic cholangiocyte"@en	1
CL:1000330	"serous cell of epithelium of trachea"	1
NBO:0000755	"reproductive behavior phenotype"	1
UBERON:0001330	"pampiniform plexus"	1
MONDO:0011782	"angioid streaks"	2
MONDO:0019681	"juvenile sialidosis type 2"	1
MONDO:0003766	"thalamic cancer"	2
GO:0045939	"negative regulation of steroid metabolic process"	2
MONDO:0004475	"thymus clear cell carcinoma"	1
UBERON:0011298	"submucosa of uterine tube"	3
MONDO:0019173	"rabies"	2
MONDO:0010988	"aplasia cutis-myopia syndrome"	1
MONDO:0002523	"cutaneous mucinosis"	1
GO:0006744	"ubiquinone biosynthetic process"	2
MONDO:0010846	"exostoses, multiple, type III"	1
MONDO:0957224	"congenital myopathy 21 with early respiratory failure"	1
MONDO:0004784	"allergic asthma"	2
UBERON:0010977	"flexor pre-muscle mass"	1
UBERON:0010392	"B cell domain"	1
GO:0006006	"glucose metabolic process"	1
MONDO:0018703	"isolated splenogonadal fusion"	1
CL:0002003	"CD34-positive, GlyA-negative erythroid progenitor cell"	1
MONDO:0023155	"fibula aplasia complex brachydactyly"	1
MONDO:0008733	"familial glucocorticoid deficiency"	2
http://identifiers.org/hgnc/399	"ALB"	1
CL:0000576	"monocyte"	3
HP:0004311	"Abnormal macrophage morphology"	1
MONDO:0001904	"polyneuropathy due to drug"	1
GO:0001843	"neural tube closure"	1
CHEBI:3992	"cyclic ketone"	1
MONDO:0009795	"orofaciodigital syndrome IX"	1
MONDO:0008902	"camptodactyly-ichthyosis syndrome"	1
MONDO:0004038	"dental enamel hypoplasia"	1
MONDO:0035437	"CEBPE-associated autoinflammation-immunodeficiency-neutrophil dysfunction syndrome"	1
HP:0011376	"Abnormal morphology of the vestibule of the inner ear"	1
CHEBI:60798	"excitatory amino acid antagonist"	1
MONDO:0850123	"autonomic nervous system benign neoplasm"	1
MONDO:0011171	"odonto-tricho-ungual-digito-palmar syndrome"	1
MONDO:0021698	"alcohol-related disorders"	1
MONDO:1011872	"polyneuropathy, non-human animal"	1
MONDO:0016698	"ependymoma"	2
MONDO:0021486	"benign neoplasm of ciliary body"	2
http://identifiers.org/hgnc/17091	"NCSTN"	1
UBERON:0005800	"section of aorta"	2
UBERON:0000006	"islet of Langerhans"	2
MONDO:0009171	"endothelial dystrophy, congenital hereditary, with nail hypoplasia"	1
MONDO:0011744	"primary intraosseous venous malformation"	2
MONDO:0011616	"holoprosencephaly 6"	1
MONDO:0008836	"ataxia with myoclonic epilepsy and presenile dementia"	1
http://identifiers.org/hgnc/9580	"PSTPIP1"	1
MONDO:1011921	"pyometra, non-human animal"	1
MONDO:0012800	"trichoepithelioma, multiple familial, 2"	1
CHEBI:23018	"EC 4.2.1.1 (carbonic anhydrase) inhibitor"	1
MONDO:0015660	"sporadic fetal brain disruption sequence"	1
MONDO:0005811	"infectious myxomatosis"	1
MONDO:1011305	"cancer or benign tumor, non-human animal"	1
UBERON:0003484	"eye sebaceous gland"	2
MONDO:0003458	"uterine corpus adenofibroma"	2
MONDO:0035423	"triglyceride deposit cardiomyovasculopathy"	1
UBERON:0003353	"epithelium of hindgut"	1
MONDO:0012574	"Potocki-Lupski syndrome"	3
http://identifiers.org/hgnc/1389	"CACNA1B"	1
NCBITaxon:56210	"Calomys callosus"	1
MONDO:1012237	"renal insufficiency, dog"	2
MONDO:0017972	"classic congenital lipoid adrenal hyperplasia due to STAR deficency"	1
UBERON:0005721	"pronephric mesoderm"	3
UBERON:0011050	"thoracic vertebra 8"	1
MONDO:0011272	"retinitis pigmentosa 25"	2
MONDO:0007628	"foveal hypoplasia 1"	2
MONDO:0012931	"focal segmental glomerulosclerosis 4, susceptibility to"	1
MONDO:0017860	"methanol poisoning"	1
MONDO:0005486	"tooth agenesis"	2
MONDO:0024654	"skull disorder"	1
CHR:9606-chr12p1	"12p1 (Human)"	1
NCBITaxon:2887326	"Moraxellales"	1
http://identifiers.org/hgnc/2025	"CLCN7"	1
HP:0001495	"Carpal osteolysis"	2
http://identifiers.org/hgnc/23068	"TRAPPC2"	1
PATO:0001412	"unstructured"	1
MONDO:0024302	"internal hirudiniasis"	2
UBERON:0009906	"root of optic nerve"	1
ENVO:01001787	"aquatic ecosystem"@en	2
CHEBI:23976	"ethanediol"	1
MONDO:0003057	"pediatric meningioma"	2
HP:0011799	"Abnormality of facial soft tissue"	1
MONDO:0006690	"carotid artery thrombosis"	2
CHEBI:35875	"imidazopyrimidine"	3
NCBITaxon:147572	"Piedraia"	1
UBERON:0004035	"cortical subplate"	1
ECTO:9001732	"exposure to sympathomimetic agent"	1
GO:0062013	"positive regulation of small molecule metabolic process"	2
GO:0098631	"cell adhesion mediator activity"	1
MONDO:0022697	"athetoid cerebral palsy"	1
MONDO:0014650	"familial temporal lobe epilepsy 8"	1
GO:0032413	"negative regulation of ion transmembrane transporter activity"	3
UBERON:0001837	"duct of salivary gland"	2
MONDO:0030089	"diabetes mellitus, permanent neonatal 4"	1
UBERON:0018113	"left kidney interstitium"	1
http://identifiers.org/hgnc/634	"AQP2"	1
MONDO:0000904	"complex cortical dysplasia with other brain malformations"	3
MONDO:0004184	"urethral disorder"	1
MONDO:0013501	"frontotemporal dementia and/or amyotrophic lateral sclerosis 6"	3
NCBITaxon:3750	"Malus domestica"	1
http://identifiers.org/hgnc/19747	"EVC2"	1
MONDO:0009457	"immunoglobulin d level in plasma, low"	1
UBERON:0014767	"left crus of diaphragm"	2
HP:0012086	"Abnormal urinary color"	1
MONDO:0100151	"nephropathic cystinosis"	2
http://identifiers.org/hgnc/29215	"SHROOM4"	1
MONDO:0019411	"genochondromatosis type 1"	1
HP:0005920	"Abnormal epiphysis morphology of the phalanges of the hand"	2
MONDO:0859046	"rhabdomyosarcoma, embryonal, 2"	1
GO:0060632	"regulation of microtubule-based movement"	1
UBERON:8440011	"cortical visual area"	1
MONDO:1011991	"rod dysplasia, non-human animal"	1
MONDO:0009274	"ghosal hematodiaphyseal dysplasia"	1
MONDO:1010576	"diabetes mellitus, horse"	1
MONDO:0001067	"early yaws"	1
UBERON:0007228	"vestibular nucleus"	1
UBERON:0004320	"middle phalanx of manual digit 2"	3
MONDO:0010393	"intellectual disability, X-linked 93"	1
HP:0012115	"Hepatitis"	2
MONDO:0032637	"ciliary dyskinesia, primary, 39"	1
MONDO:1011453	"Legg-Calvé-Perthes disease, non-human animal"	3
UBERON:0011697	"right extraembryonic umbilical artery"	1
MONDO:1012550	"olivopontocerebellar degeneration, domestic cat"	1
MONDO:0018065	"isolated trigonocephaly"	2
MONDO:0000365	"primary congenital glaucoma"	1
MONDO:0968955	"hypocalcified amelogenesis imperfecta"	1
MONDO:0014114	"cardiofaciocutaneous syndrome 4"	1
NCBITaxon:1535325	"Candida/Lodderomyces clade"	1
MONDO:0009731	"nephrosis-deafness-urinary tract-digital malformations syndrome"	2
GO:0050909	"sensory perception of taste"	1
MONDO:0024286	"benign blood vessel neoplasm"	2
MONDO:0023238	"giant mammary hamartoma"	1
MONDO:0002619	"bone fibrosarcoma"	2
MONDO:0014112	"cardiofaciocutaneous syndrome 2"	1
MONDO:0005408	"diabetes mellitus type 2 associated cataract"	1
MONDO:0002448	"laryngeal sarcoma"	2
MONDO:0001805	"female breast central part cancer"	1
NCBITaxon:85604	"Amphiesmenoptera"	1
CHEBI:74634	"cardenolides"	2
UBERON:0004814	"upper respiratory tract epithelium"	1
ENVO:01001795	"ecosystem process"@en	1
HP:0010146	"Small epiphysis of the distal phalanx of the hallux"	2
MONDO:0007047	"punctate palmoplantar keratoderma type III"	1
MONDO:0006941	"rat-bite fever"	2
MONDO:1012160	"megaesophagus, sheep"	1
MONDO:0006075	"adrenal gland myelolipoma"	1
MONDO:0014162	"infantile hypertrophic cardiomyopathy due to MRPL44 deficiency"	1
http://identifiers.org/hgnc/20389	"RETN"	1
MONDO:0032564	"hennekam lymphangiectasia-lymphedema syndrome 3"	1
CL:0007001	"skeletogenic cell"	1
MONDO:0013170	"cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies"	2
MONDO:0016105	"acquired skeletal muscle disease"	1
NCBITaxon:41820	"Culicoides <genus>"	1
MONDO:1012259	"spinal dysraphism, dog"	1
CHR:9606-chrXq27	"Xq27 (Human)"	1
HP:0012603	"Abnormal urine sodium concentration"	1
UBERON:0005481	"tentorial sinus"	1
UBERON:0004321	"middle phalanx of manual digit 3"	3
MONDO:0018824	"pyoderma gangrenosum"	2
MONDO:0019944	"Eisenmenger syndrome"	2
UBERON:0005046	"mucosa of hard palate"	1
UBERON:0004323	"middle phalanx of manual digit 5"	3
MONDO:0008668	"von Willebrand disease 1"	1
MONDO:0003983	"synchronous bilateral breast carcinoma"	1
MONDO:0957535	"immunodeficiency 112"	1
ENVO:01001284	"barium dust"@en	1
MONDO:0014113	"cardiofaciocutaneous syndrome 3"	1
MONDO:0004416	"plasmacytoid variant infiltrating bladder urothelial carcinoma"	1
GO:0050802	"circadian sleep/wake cycle, sleep"	2
UBERON:0018664	"neck of bone element"	2
MONDO:0009527	"lipase deficiency, combined"	2
MONDO:0014080	"osteosclerotic metaphyseal dysplasia"	1
MONDO:0800027	"leukoencephalopathy, diffuse hereditary, with spheroids 1"	2
MONDO:0017798	"Spigelian hernia-cryptorchidism syndrome"	1
CHEBI:50584	"alkyl alcohol"	1
UBERON:0012278	"gland of nasal mucosa"	4
MONDO:0018211	"Balint syndrome"	1
MONDO:0016433	"dysmorphism-short stature-deafness-disorder of sex development syndrome"	2
MONDO:0030029	"skeletal dysplasia, mild, with joint laxity and advanced bone age"	1
MONDO:0002859	"breast rhabdomyosarcoma"	2
MONDO:0015091	"autosomal dominant spastic paraplegia type 9"	2
NCBITaxon:40141	"Sigmodontinae"	1
UBERON:0004322	"middle phalanx of manual digit 4"	3
http://identifiers.org/hgnc/20716	"KLC2"	1
http://identifiers.org/hgnc/26922	"ERCC6L2"	1
GO:1905349	"ciliary transition zone assembly"	1
MONDO:0007656	"Gerstmann-Straussler-Scheinker syndrome"	2
MONDO:0010472	"developmental and epileptic encephalopathy, 36"	4
MONDO:0018621	"lymphoplasmacytic lymphoma without IgM production"	1
http://identifiers.org/hgnc/13530	"RXYLT1"	1
MONDO:0009717	"Schwartz-Jampel syndrome"	4
MONDO:0004361	"adult spinal cord ependymoma"	1
GO:0071696	"ectodermal placode development"	1
MONDO:0800412	"yakut short stature syndrome"	1
MONDO:0021431	"squamous cell carcinoma of buccal mucosa"	2
HP:0031348	"Dextrotransposition of the great arteries"	1
MONDO:0012191	"hepatoencephalopathy due to combined oxidative phosphorylation defect type 1"	1
MONDO:0003442	"bladder papillary urothelial neoplasm"	2
http://identifiers.org/hgnc/20474	"TMC8"	1
HP:0011018	"Abnormality of the cell cycle"	1
CHEBI:33836	"benzenoid aromatic compound"	2
UBERON:0005988	"atrium myocardial trabecula"	2
MONDO:0004826	"urethral calculus"	2
GO:0002367	"cytokine production involved in immune response"	2
MONDO:1010750	"epidermolysis bullosa, dog"	1
MONDO:0006581	"miliaria rubra"	1
UBERON:0003890	"Mullerian duct"	3
MONDO:0003847	"hereditary disease"	1
CHEBI:26834	"sulfur-containing amino acid"	2
MONDO:0012005	"growth failure, microcephaly, intellectual disability, cataracts, large joint contractures, osteoporosis, cortical dysplasia, and cerebellar atrophy"	1
MONDO:0008445	"delayed speech-facial asymmetry-strabismus-ear lobe creases syndrome"	1
UBERON:0010700	"phalanx pre-cartilage condensation"	2
CHR:9606-chr19q13.11	"19q13.11 (Human)"	1
MONDO:1010966	"Dandy-Walker syndrome, domestic cat"	1
UBERON:0010349	"otic capsule pre-cartilage condensation"	1
HP:0500224	"Decreased CSF phenylalanine concentration"	1
HP:0010034	"Short 1st metacarpal"	3
MONDO:1010764	"vitiligo, chicken"	2
FOODON:03420116	"organism material"@en	1
PATO:0001236	"process quality"	1
UBERON:0002498	"deltopectoral crest"	3
MONDO:1011287	"night blindness, dog"	1
MONDO:0002878	"uterine corpus adenosarcoma"	2
MONDO:0008328	"glaucoma 1, open angle, P"	2
MONDO:0007121	"aniridia, microcornea, and spontaneously Reabsorbed cataract"	1
HP:0410026	"Abnormal periodontium morphology"	1
MONDO:1012267	"androgen insensitivity syndrome, pig"	1
MONDO:0800141	"MAN2B2 deficiency"	1
