Mondo ID	Disease label	Synonym	ClinGen Preferred subset tag
MONDO:0015229	Bardet-Biedl syndrome	Bardet-Biedl syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015218	syndromic developmental defect of the eye	syndromic developmental defect of the eye	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0024555	megalencephalic leukoencephalopathy with subcortical cysts 1	megalencephalic leukoencephalopathy with subcortical cysts 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010159	mismatch repair cancer syndrome 1	mismatch repair cancer syndrome 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016419	hereditary breast carcinoma	hereditary breast carcinoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012249	colorectal cancer, hereditary nonpolyposis, type 2	colorectal cancer, hereditary nonpolyposis, type 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005835	Lynch syndrome	Lynch syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018630	hereditary nonpolyposis colon cancer	hereditary nonpolyposis colon cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012220	Griscelli syndrome type 3	Griscelli syndrome type 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009556	malonic aciduria	malonic aciduria	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009613	vitamin B12-responsive methylmalonic acidemia type cblA	vitamin B12-responsive methylmalonic acidemia type cblA	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0017390	methylmalonic acidemia without homocystinuria	methylmalonic acidemia without homocystinuria	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009614	vitamin B12-responsive methylmalonic acidemia type cblB	vitamin B12-responsive methylmalonic acidemia type cblB	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010184	methylmalonic aciduria and homocystinuria type cblC	methylmalonic aciduria and homocystinuria type cblC	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019220	inborn disorder of cobalamin metabolism and transport	inborn disorder of cobalamin metabolism and transport	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010185	methylmalonic aciduria and homocystinuria type cblD	methylmalonic aciduria and homocystinuria type cblD	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009612	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008305	Currarino triad	Currarino triad	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009644	sulfite oxidase deficiency due to molybdenum cofactor deficiency type B	sulfite oxidase deficiency due to molybdenum cofactor deficiency type B	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011629	MOGS-CDG	MOGS-CDG	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014085	hydrocephalus, nonsyndromic, autosomal recessive 2	hydrocephalus, nonsyndromic, autosomal recessive 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0044316	thrombocytopenia, anemia, and myelofibrosis	thrombocytopenia, anemia, and myelofibrosis	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011469	congenital amegakaryocytic thrombocytopenia	congenital amegakaryocytic thrombocytopenia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011173	thrombocythemia 2	thrombocythemia 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0021013	trichothiodystrophy 4, nonphotosensitive	trichothiodystrophy 4, nonphotosensitive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015626	Charcot-Marie-Tooth disease	Charcot-Marie-Tooth disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018997	Noonan syndrome	Noonan syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016419	hereditary breast carcinoma	hereditary breast carcinoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016248	familial ovarian cancer	familial ovarian cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010159	mismatch repair cancer syndrome 1	mismatch repair cancer syndrome 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005835	Lynch syndrome	Lynch syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016419	hereditary breast carcinoma	hereditary breast carcinoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007356	Lynch syndrome 1	Lynch syndrome 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018630	hereditary nonpolyposis colon cancer	hereditary nonpolyposis colon cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018812	MSH3-related attenuated familial adenomatous polyposis	MSH3-related attenuated familial adenomatous polyposis	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0044300	familial adenomatous polyposis 4	familial adenomatous polyposis 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010159	mismatch repair cancer syndrome 1	mismatch repair cancer syndrome 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005835	Lynch syndrome	Lynch syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016419	hereditary breast carcinoma	hereditary breast carcinoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013710	colorectal cancer, hereditary nonpolyposis, type 5	colorectal cancer, hereditary nonpolyposis, type 5	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007129	tooth agenesis, selective, 1	tooth agenesis, selective, 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018953	parietal foramina	parietal foramina	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011481	craniosynostosis 2	craniosynostosis 2	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007205	diaphyseal medullary stenosis-bone malignancy syndrome	diaphyseal medullary stenosis-bone malignancy syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013987	combined oxidative phosphorylation defect type 15	combined oxidative phosphorylation defect type 15	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009353	homocystinuria due to methylene tetrahydrofolate reductase deficiency	homocystinuria due to methylene tetrahydrofolate reductase deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010683	X-linked centronuclear myopathy	X-linked centronuclear myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0018776	demyelinating hereditary motor and sensory neuropathy	demyelinating hereditary motor and sensory neuropathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011066	Charcot-Marie-Tooth disease type 4B1	Charcot-Marie-Tooth disease type 4B1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013865	mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency	mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100283	overgrowth syndrome and/or cerebral malformations due to abnormalities in MTOR pathway genes	overgrowth syndrome and/or cerebral malformations due to abnormalities in MTOR pathway genes	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009609	methylcobalamin deficiency type cblG	methylcobalamin deficiency type cblG	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009723	Leigh syndrome	Leigh syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009354	methylcobalamin deficiency type cblE	methylcobalamin deficiency type cblE	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008692	abetalipoproteinemia	abetalipoproteinemia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012041	MUTYH-related attenuated familial adenomatous polyposis	MUTYH-related attenuated familial adenomatous polyposis	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016419	hereditary breast carcinoma	hereditary breast carcinoma	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016248	familial ovarian cancer	familial ovarian cancer	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016587	arrhythmogenic right ventricular cardiomyopathy	arrhythmogenic right ventricular cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007268	hypertrophic cardiomyopathy 4	hypertrophic cardiomyopathy 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005021	dilated cardiomyopathy	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0024573	familial hypertrophic cardiomyopathy	familial hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008115	Feingold syndrome type 1	Feingold syndrome type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100038	complex neurodevelopmental disorder	complex neurodevelopmental disorder	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0007568	aortic aneurysm, familial thoracic 4	aortic aneurysm, familial thoracic 4	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011577	myopathy, proximal, and ophthalmoplegia	myopathy, proximal, and ophthalmoplegia	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005021	dilated cardiomyopathy	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016587	arrhythmogenic right ventricular cardiomyopathy	arrhythmogenic right ventricular cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005021	dilated cardiomyopathy	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008050	MYH7-related skeletal myopathy	MYH7-related skeletal myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0024573	familial hypertrophic cardiomyopathy	familial hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008647	hypertrophic cardiomyopathy 1	hypertrophic cardiomyopathy 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015912	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019952	congenital myopathy	congenital myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016587	arrhythmogenic right ventricular cardiomyopathy	arrhythmogenic right ventricular cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012112	hypertrophic cardiomyopathy 10	hypertrophic cardiomyopathy 10	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005021	dilated cardiomyopathy	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0024573	familial hypertrophic cardiomyopathy	familial hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016587	arrhythmogenic right ventricular cardiomyopathy	arrhythmogenic right ventricular cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005021	dilated cardiomyopathy	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0012111	hypertrophic cardiomyopathy 8	hypertrophic cardiomyopathy 8	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0024573	familial hypertrophic cardiomyopathy	familial hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	familial thoracic aortic aneurysm and aortic dissection	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013418	aortic aneurysm, familial thoracic 7	aortic aneurysm, familial thoracic 7	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016297	prelingual non-syndromic genetic deafness	prelingual non-syndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019588	deafness, autosomal recessive	deafness, autosomal recessive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010860	autosomal recessive nonsyndromic deafness 3	autosomal recessive nonsyndromic deafness 3	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014689	Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome	Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019587	autosomal dominant nonsyndromic deafness	autosomal dominant nonsyndromic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0013589	focal segmental glomerulosclerosis 6	focal segmental glomerulosclerosis 6	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019588	deafness, autosomal recessive	deafness, autosomal recessive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011774	autosomal recessive nonsyndromic deafness 30	autosomal recessive nonsyndromic deafness 30	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016297	prelingual non-syndromic genetic deafness	prelingual non-syndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0008962	Griscelli syndrome type 1	Griscelli syndrome type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0009635	microvillus inclusion disease	microvillus inclusion disease	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0011912	autosomal recessive nonsyndromic deafness 37	autosomal recessive nonsyndromic deafness 37	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0016297	prelingual non-syndromic genetic deafness	prelingual non-syndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019588	deafness, autosomal recessive	deafness, autosomal recessive	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0010168	Usher syndrome type 1	Usher syndrome type 1	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0019497	nonsyndromic genetic deafness	nonsyndromic genetic deafness	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015225	arthrogryposis syndrome	arthrogryposis syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0015023	MYPN-related myopathy	MYPN-related myopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005045	hypertrophic cardiomyopathy	hypertrophic cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0005021	dilated cardiomyopathy	dilated cardiomyopathy	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0000508	syndromic intellectual disability	syndromic intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0014678	intellectual disability, autosomal dominant 39	intellectual disability, autosomal dominant 39	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0100124	NAA10-related syndrome	NAA10-related syndrome	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
MONDO:0000508	syndromic intellectual disability	syndromic intellectual disability	http://purl.obolibrary.org/obo/mondo#CLINGEN_PREFERRED
