ID	LABEL	SYNONYMS
MONDO:0010550	Charcot-Marie-Tooth disease X-linked recessive 2	CMTX 2|CMTX2|Charcot Marie Tooth disease X-linked recessive 2|Charcot-Marie-Tooth disease X-linked recessive type 2|Charcot-Marie-Tooth disease, X-linked recessive, 2|Charcot-Marie-Tooth neuropathy X-linked recessive 2|Charcot-Marie-Tooth neuropathy, X-linked recessive, 2|Charcot-Marie-Tooth neuropathy, X-linked recessive, 2, X-linked recessive|X-linked Charcot-Marie-Tooth disease type 2
MONDO:0010551	Charcot-Marie-Tooth disease X-linked recessive 3	CMT3X|CMTX 3|CMTX3|Charcot Marie Tooth disease X-linked recessive 3|Charcot-Marie-Tooth disease X-linked recessive type 3|Charcot-Marie-Tooth disease, X-linked recessive, 3|Charcot-Marie-Tooth neuropathy X-linked recessive 3|Charcot-Marie-Tooth neuropathy, X-linked recessive, 3|Charcot-Marie-Tooth neuropathy, X-linked recessive, 3, X-linked recessive|X-linked Charcot-Marie-Tooth disease type 3
MONDO:0010554	Abruzzo-Erickson syndrome	ABERS|Abruzzo-Erickson syndrome|CHARGE like syndrome X-linked|CHARGE-like syndrome|CHARGE-like syndrome, X-linked|cleft palate-coloboma-deafness syndrome
MONDO:0010555	X-linked chondrodysplasia punctata 1	ARSE X-linked chondrodysplasia punctata|CDPX1|CPXR|Cpxr|X-linked chondrodysplasia punctata 1|X-linked chondrodysplasia punctata caused by mutation in ARSE|X-linked chondrodysplasia punctata caused by mutation in arse|arse X-linked chondrodysplasia punctata|arylsulfatase E deficiency|brachytelephalangic chondrodysplasia punctata|chondrodysplasia punctata 1 X-linked recessive|chondrodysplasia punctata 1, X-linked recessive|chondrodysplasia punctata brachytelephalangic|chondrodysplasia punctata, Brachytelephalangic|chondrodysplasia punctata, X-linked recessive, X-linked recessive|chondrodysplasia punctata, brachytelephalangic
MONDO:0010556	X-linked chondrodysplasia punctata	CPXD|X-linked dominant chondrodysplasia punctata|chondrodysplasia punctata, X-linked|chondrodysplasia punctata, X-linked dominant|chondrodystrophia calcificans congenita
MONDO:0010557	choroideremia	CHM|TCD|Tapetochoroidal dystrophy|Tapetochoroidal dystrophy, progressive|choroidal sclerosis|choroideremia|progressive choroidal atrophy|progressive tapetochoroidal dystrophy
MONDO:0010558	choroideremia-deafness-obesity syndrome	Ayazi syndrome|Xq21 deletion syndrome, X-linked recessive|choroideremia deafness obesity|choroideremia, deafness, and intellectual disability|choroideremia, deafness, and mental retardation|choroideremia, obesity, and congenital deafness|chromosome Xq21 deletion syndrome
MONDO:0010559	MASA syndrome	CRASH syndrome|CRASH syndrome, X-linked recessive|Clasped thumb and intellectual disability|Clasped thumb and mental retardation|Gareis-Mason syndrome|MASA syndrome|X-linked complicated hereditary spastic paraplegia type 1|X-linked corpus callosum agenesis|X-linked spastic paraplegia 1|adducted thumb with intellectual disability|adducted thumb with mental retardation|hereditary spastic paraplegia 1|intellectual disability aphasia shuffling Gait adducted thumbs (MASA)|intellectual disability, aphasia, shuffling Gait, and adducted thumbs|intellectual disability-aphasia-shuffling gait-adducted thumbs syndrome|masa syndrome, X-linked recessive|mental retardation aphasia shuffling Gait adducted thumbs (MASA)|mental retardation, aphasia, shuffling Gait, and adducted thumbs|spastic paraplegia 1|spastic paraplegia 1, X-linked|spastic paraplegia, X-linked|thumb congenital clasped with intellectual disability|thumb congenital clasped with mental retardation|thumb, congenital Clasped, with intellectual disability|thumb, congenital Clasped, with mental retardation
MONDO:0010560	cleft palate with or without ankyloglossia, X-linked	CPX|X-linked cleft palate|X-linked cleft palate and ankyloglossia|cleft palate X-linked|cleft palate with ankyloglossia|cleft palate with or without ankyloglossia, X-linked|cleft palate, X-linked
MONDO:0010561	Coffin-Lowry syndrome	CLS|COFFIN-Lowry syndrome|Coffin syndrome|Coffin syndrome 1|Coffin-Lowry syndrome|Coffin-Lowry syndrome, X-linked dominant|dwarfism, lean spastic type|intellectual disability with osteocartilaginous abnormalities|lean spastic dwarfism|mental retardation with osteocartilaginous abnormalities
MONDO:0010562	colonic atresia	atresia of colon|colon atresia|colonic atresia|colonic atresia (disease)|congenital atresia of colon
MONDO:0010563	blue cone monochromacy	BCM|CBBM|S cone monochromacy|S cone monochromatism|X-chromosome-linked achromatopsia|X-linked achromatopsia incomplete|X-linked incomplete achromatopsia|achromatopsia incomplete X-linked|atypical X-linked achromatopsia|blue cone monochromacy|blue cone monochromacy, X-linked recessive|blue cone monochromatism|color blindness blue mono cone monochromatic type|color blindness, blue monocone monochromatic type|colorblindness, blue-Mono-cone-monochromatic type|cone dystrophy 5, X-linked|incomplete achromatopsia X-linked
MONDO:0010564	red-green color blindness	CBD|Deutan colorblindness|Deutan defect|Deuteranomaly|Green colorblindness|colorblindness, deutan|colorblindness, partial, DEUTAN series|deuteranopia|partial achromatopsia, deutan type|reduced red-green discrimination
MONDO:0010565	red color blindness	CBP|colorblindness, partial, protan series|colorblindness, protan|partial achromatopsia, protan type|protan defect|protanomaly|protanopia|red color blindness|red colorblindness
MONDO:0010566	X-linked cone-rod dystrophy 1	COD1|CORDX1|X-linked cone dystrophy 1|X-linked cone-rod dystrophy type 1|cone dystrophy 1, X-linked|cone dystrophy X-linked 1|cone-rod dystrophy X-linked 1|cone-rod dystrophy, X-linked, 1|cone-rod dystrophy, X-linked, 1, X-linked recessive|cone-rod dystrophy, X-linked, type 1
MONDO:0010567	cone dystrophy, X-linked, with tapetal-like sheen	X-linked recessive cone dystrophy with tapetal-like sheen|cone dystrophy X-linked with tapetal-like sheen|cone dystrophy, X-linked, with tapetal-like sheen
MONDO:0010568	Aicardi syndrome	AIC|Aicardi syndrome|Aicardi syndrome, X-linked dominant|agenesis of corpus callosum with chorioretinal abnormality|corpus callosum agenesis of with chorioretinal abnormality|corpus callosum, agenesis of, with chorioretinal Abnormality
MONDO:0010569	X-linked complicated corpus callosum dysgenesis	X-linked complicated corpus callosum agenesis|X-linked partial agenesis of corpus callosum|X-linked partial corpus callosum agenesis|corpus callosum, partial agenesis of, X-linked|corpus callosum, partial agenesis of, X-linked recessive
MONDO:0010570	craniofrontonasal syndrome	CFND|CFNS|craniofrontonasal dysostosis|craniofrontonasal dysplasia|craniofrontonasal dysplasia, X-linked dominant|craniofrontonasal syndrome
MONDO:0010571	otopalatodigital syndrome type 2	Andre syndrome|FPO|OPD 2 syndrome|OPD II syndrome|OPD syndrome 2|OPD2|cranio-oro-digital syndrome|cranioorodigital syndrome|faciopalatoosseous syndrome|oto-palato-digital syndrome type 2|otopalatodigital syndrome, type 2|otopalatodigital syndrome, type II|otopalatodigital syndrome, type II, X-linked dominant
MONDO:0010572	occipital horn syndrome	EDS IX|EDS IX (formerly)|EDS IX, formerly|EDS9|EDS9, formerly|Ehlers-Danlos syndrome type 9|Ehlers-Danlos syndrome type IX|Ehlers-Danlos syndrome, occipital horn type|Ehlers-Danlos syndrome, occipital horn type (formerly)|Ehlers-Danlos syndrome, occipital horn type, formerly|OHS|X-linked cutis laxa|cutis laxa X-linked|cutis laxa, X-linked|cutis laxa, X-linked, formerly|occipital horn syndrome|occipital horn syndrome, X-linked recessive
MONDO:0010573	cutis verticis gyrata, thyroid aplasia, and intellectual disability	Akesson syndrome|cutis verticis gyrata, thyroaplasia and mental deficiency syndrome|cutis verticis gyrata, thyroid aplasia, and intellectual disability|cutis verticis gyrata, thyroid aplasia, and mental retardation|cutis verticis gyrata-thyroid aplasia-intellectual disability syndrome|cutis verticis gyrata-thyroid aplasia-mental retardation syndrome
MONDO:0010574	syndromic X-linked intellectual disability 5	Dandy-Walker malformation with intellectual disability, basal ganglia disease and seizures|MRX59|MRXS21|MRXS5|PETTIGREW syndrome|PGS|Pettigrew syndrome|Pettigrew syndrome, X-linked recessive|X-linked intellectual disability - Dandy-Walker malformation - basal ganglia disease - seizures|X-linked intellectual disability 59|X-linked intellectual disability-Dandy-Walker malformation-basal ganglia disease-seizures syndrome|X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome|X-linked mental retardation 59|X-linked metal retardation with Dandy-Walker malformation, basal ganglia disease, and seizures|fried syndrome|intellectual disability X-linked syndromic 5|intellectual disability X-linked with Dandy-Walker malformation basal ganglia disease and seizures|intellectual disability, X-linked 59|intellectual disability, X-linked syndromic 5|intellectual disability, X-linked, syndromic 21|intellectual disability, X-linked, syndromic 5|intellectual disability, X-linked, syndromic, fried type|intellectual disability, X-linked, with Dandy-Walker malformation, basal ganglia disease, and seizures|mental retardation X-linked syndromic 5|mental retardation X-linked with Dandy-Walker malformation basal ganglia disease and seizures|mental retardation, X-linked 59|mental retardation, X-linked syndromic 5|mental retardation, X-linked, syndromic 21|mental retardation, X-linked, syndromic 5|mental retardation, X-linked, syndromic, fried type|mental retardation, X-linked, with Dandy-Walker malformation, basal ganglia disease, and seizures|syndromic X-linked intellectual disability 21|syndromic X-linked intellectual disability fried type|syndromic X-linked intellectual disability type 5|syndromic X-linked mental retardation 21|syndromic X-linked mental retardation fried type
MONDO:0010575	deafness-hypogonadism syndrome	DHS|deafness hypogonadism syndrome|deafness-hypogonadism syndrome
MONDO:0010576	X-linked mixed hearing loss with perilymphatic gusher	DFN 3 nonsyndromic hearing loss and deafness|DFN3|DFNX2|Nance deafness|X-linked deafness type 2|X-linked mixed conductive and neurosensory deafness|X-linked mixed conductive and neurosensory hearing loss|X-linked mixed conductive and sensorineural deafness|X-linked mixed conductive and sensorineural hearing loss|X-linked mixed deafness with perilymphatic gusher|X-linked stapes gusher syndrome|central hearing loss|conductive deafness with stapes fixation|deafness 3 conductive with stapes fixation|deafness 3, conductive, with stapes fixation|deafness conductive with stapes fixation|deafness mixed with perilymphatic gusher|deafness mixed with perilymphatic gusher, X-linked|deafness, X-linked 2|deafness, X-linked 2, X-linked recessive|deafness, X-linked type 2|deafness, conductive, with stapes fixation|deafness, mixed, with perilymphatic gusher|gusher syndrome|high frequency deafness|high frequency hearing loss|high-frequency hearing loss|perceptive deafness|perceptive hearing loss|perceptive hearing loss or deafness|perilymphatic gusher-deafness syndrome|sensorineural deafness|sensorineural deafness, profound, with or without a conductive component, associated with a unique developmental Abnormality of the Ear|sensorineural hearing loss|sensory hearing loss
MONDO:0010577	hearing loss, X-linked 1	DFNX1|deafness, X-linked 1|deafness, X-linked 2, sensorineural congenital|deafness, X-linked type 1
MONDO:0010578	deafness dystonia syndrome	DDON syndrome|DDP|MOHR-Tranebjaerg syndrome|MTS|Mohr-Tranebjaerg syndrome|Mohr-Tranebjaerg syndrome, X-linked recessive|deafness - dystonia - optic neuronopathy syndrome|deafness dystonia optic atrophy syndrome|deafness dystonia optic neuronopathy syndrome|deafness dystonia optic neuronopathy syndrome (DDON)|deafness dystonia syndrome|deafness syndrome, progressive, with blindness, dystonia, fractures, and mental deficiency|deafness-Dystonia-optic atrophy syndrome|deafness-dystonia-optic neuronopathy (DDON) syndrome|deafness-dystonia-optic neuronopathy syndrome|dystonia deafness syndrome|dystonia-deafness syndrome
MONDO:0010579	X-linked corneal dermoid	CND|Guizar-Vazquez Luengas-Munoz syndrome|Guízar Vázquez-Luengas-muñoz syndrome|bilateral corneal dermoids|corneal dermoids and short stature|corneal dystrophy epithelial-short stature syndrome|dermoids of cornea
MONDO:0010580	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	DMSD|IDDM secretory diarrhea syndrome|IDDM-secretory diarrhea syndrome|IMMUNODYSREGULATION, polyendocrinopathy, and enteropathy, X-linked|IPEX|IPEX syndrome|Iddm-secretory diarrhea syndrome|Immunodysregulation, polyendocrinopathy and enteropathy X-linked|X linked polyendocrinopathy|X-linked autoimmunity-allergic dysregulation syndrome|XLAAD|XPID|autoimmune enteropathy type 1|autoimmunity-immunodeficiency syndrome X-linked|autoimmunity-immunodeficiency syndrome, X-linked|diabetes mellitus, congenital insulin-dependent, with fatal secretory diarrhea|diarrhea, polyendocrinopathy, fatal infection syndrome, X-linked|enteropathy, autoimmune, with hemolytic Anemia and polyendocrinopathy|immune dysfunction and diarrhea syndrome|immune dysregulation, polyendocrinopathy, and enteropathy X-linked syndrome|immunodeficiency, polyendocrinopathy, and enteropathy, X-linked|immunodeficiency, polyendocrinopathy, and enteropathy, X-linked, formerly|immunodysregulation, polyendocrinopathy, and enteropathy, X-linked|immunodysregulation, polyendocrinopathy, and enteropathy, X-linked, X-linked recessive|islets of Langerhans, absence of|polyendocrinopathy, immune dysfunction and diarrhea X-linked|polyendocrinopathy, immune dysfunction, and diarrhea, X-linked
MONDO:0010581	diabetes insipidus, nephrogenic, X-linked	Ndi|diabetes insipidus, nephrogenic, 1, X-linked recessive|diabetes insipidus, nephrogenic, X-linked|diabetes insipidus, nephrogenic, type 1
MONDO:0010583	Dyggve-Melchior-Clausen syndrome, X-linked	Dyggve-Melchior-Clausen disease, X-linked|Dyggve-Melchior-Clausen syndrome, X-linked|X-linked Dyggve-Melchior-Clausen disease
MONDO:0010584	dyskeratosis congenita, X-linked	DKCX|Growth retardation, prenatal, with progressive pancytopenia and cerebellar hypoplasia|Hoyeraal Hreidarsson syndrome|X-linked dyskeratosis congenita|Zinsser-Cole-Engman syndrome|cerebellar hypoplasia with pancytopenia|dyskeratosis congenita X-linked|dyskeratosis congenita, X-linked|dyskeratosis congenita, X-linked, X-linked recessive
MONDO:0010585	X-linked hypohidrotic ectodermal dysplasia	CST syndrome|Christ-Siemens-Touraine syndrome|Eda1|X-linked anhidrotic ectodermal dysplasia|X-linked hypohidrotic ectodermal dysplasia|XHED|Xlhed|anhidrotic ectodermal dysplasia X-linked|ectodermal dysplasia 1|ectodermal dysplasia 1, hypohidrotic, X-linked|ectodermal dysplasia 1, hypohidrotic, X-linked, X-linked recessive|ectodermal dysplasia 1, hypohidrotic/hair/Tooth type, X-linked|ectodermal dysplasia, anhidrotic, X-linked|ectodermal dysplasia, hypohidrotic, 1|hypohidrotic ectodermal dysplasia X-linked|hypohidrotic ectodermal dysplasia, X-linked
MONDO:0010586	X-linked Ehlers-Danlos syndrome	EDS 5|EDS V|EDS5|Ehlers-Danlos syndrome type 5|Ehlers-Danlos syndrome, X-linked|Ehlers-Danlos syndrome, type 5|Ehlers-Danlos syndrome, type V
