ID	LABEL	SYNONYMS
MONDO:0012768	prostate cancer, hereditary, 11	HPC11|prostate cancer, hereditary, 11
MONDO:0012769	prostate cancer, hereditary, 14	HPC14|prostate cancer, hereditary, 14
MONDO:0012770	prostate cancer, hereditary, 15	HPC15|prostate cancer, hereditary, 15
MONDO:0012816	atrial fibrillation, familial, 6	ATFB6|NPPA familial atrial fibrillation|atrial fibrillation, familial, 6|atrial fibrillation, familial, type 6|familial atrial fibrillation caused by mutation in NPPA
MONDO:0012828	atrial fibrillation, familial, 7	ATFB7|KCNA5 familial atrial fibrillation|atrial fibrillation, familial, 7|atrial fibrillation, familial, type 7|familial atrial fibrillation caused by mutation in KCNA5
MONDO:0012843	epilepsy, childhood absence, susceptibility to, 5	ECA5|GABRB3 childhood absence epilepsy|childhood absence epilepsy caused by mutation in GABRB3|epilepsy, childhood absence, susceptibility to, 5|epilepsy, childhood absence, susceptibility to, type 5|susceptibility to childhood absence epilepsy 5
MONDO:0012878	Cowden syndrome 2	CWS2|Cowden disease caused by mutation in SDHB|Cowden syndrome 2|Cowden syndrome type 2|SDHB Cowden disease
MONDO:0012880	hypogonadotropic hypogonadism 5 with or without anosmia	CHD7 hypogonadotropic hypogonadism|HH5|KAL5|Kallmann syndrome 5|hypogonadotropic hypogonadism 5 with or without anosmia|hypogonadotropic hypogonadism caused by mutation in CHD7
MONDO:0012888	sarcoidosis, susceptibility to, 2	BTNL2 sarcoidosis|SS2|sarcoidosis caused by mutation in BTNL2|sarcoidosis, susceptibility to, 2|sarcoidosis, susceptibility to, type 2|susceptibility to sarcoidosis 2
MONDO:0012889	sarcoidosis, susceptibility to, 3	SS3|sarcoidosis, susceptibility to, 3
MONDO:0012898	narcolepsy 4, susceptibility to	NRCLP4|narcolepsy 4|narcolepsy 4, susceptibility to
MONDO:0012908	complement component 6 deficiency	C6 classic complement early component deficiency|C6 deficiency|C6 deficiency, subtotal|C6D|classic complement early component deficiency caused by mutation in C6|complement component 6 deficiency|complement component 6 deficiency, subtotal
MONDO:0012917	specific language impairment 4	SLI4|specific language impairment 4
MONDO:0012926	amelogenesis imperfecta hypomaturation type 2A2	AI2A2|MMP20 amelogenesis imperfecta|amelogenesis imperfecta caused by mutation in MMP20|amelogenesis imperfecta hypomaturation type IIA2|amelogenesis imperfecta pigmented hypomaturation type 2|amelogenesis imperfecta type IIA2|amelogenesis imperfecta, hypomaturation type, IIA2|amelogenesis imperfecta, pigmented hypomaturation type, 2|amelogenesis imperfecta, type IIA2
MONDO:0012931	focal segmental glomerulosclerosis 4, susceptibility to	APOL1 focal segmental glomerulosclerosis|FSGS4|end-stage renal disease, nondiabetic, susceptibility to|focal segmental glomerulosclerosis 4, susceptibility to|focal segmental glomerulosclerosis caused by mutation in APOL1|glomerulosclerosis, focal segmental, 4, susceptibility to|susceptibility to focal segmental glomerulosclerosis 4
MONDO:0012933	breast-ovarian cancer, familial, susceptibility to, 2	BRCA2 hereditary breast ovarian cancer syndrome|BROVCA2|breast cancer, familial, susceptibility to, 2|breast-ovarian cancer, familial, 2|breast-ovarian cancer, familial, susceptibility to, 2|breast-ovarian cancer, familial, susceptibility to, type 2|hereditary breast ovarian cancer syndrome caused by mutation in BRCA2|ovarian cancer, familial, susceptibility to, 2|susceptibility to familial breast-ovarian cancer 2
MONDO:0012934	leukemia, chronic lymphocytic, susceptibility to, 3	Clls3|leukemia, chronic lymphocytic, susceptibility to, 3|leukemia, chronic lymphocytic, susceptibility to, type 3
MONDO:0012935	leukemia, chronic lymphocytic, susceptibility to, 4	Clls4|leukemia, chronic lymphocytic susceptibility to, 4|leukemia, chronic lymphocytic, susceptibility to, 4|leukemia, chronic lymphocytic, susceptibility to, type 4
MONDO:0012936	leukemia, chronic lymphocytic, susceptibility to, 5	Clls5|leukemia, chronic lymphocytic susceptibility to, 5|leukemia, chronic lymphocytic, susceptibility to, 5|leukemia, chronic lymphocytic, susceptibility to, type 5
MONDO:0012946	intellectual disability, autosomal dominant 3	CDH15 autosomal dominant non-syndromic intellectual disability|MRD3|autosomal dominant intellectual disability 3|autosomal dominant mental retardation 3|autosomal dominant non-syndromic intellectual disability 3|autosomal dominant non-syndromic intellectual disability caused by mutation in CDH15|intellectual disability, autosomal dominant 3|intellectual disability, autosomal dominant type 3|mental retardation, autosomal dominant 3|mental retardation, autosomal dominant type 3
MONDO:0012947	intellectual disability, autosomal dominant 4	KIRREL3 autosomal dominant non-syndromic intellectual disability|MRD4|autosomal dominant intellectual disability 4|autosomal dominant mental retardation 4|autosomal dominant non-syndromic intellectual disability 4|autosomal dominant non-syndromic intellectual disability caused by mutation in KIRREL3|intellectual disability, autosomal dominant 4|intellectual disability, autosomal dominant type 4|mental retardation, autosomal dominant 4|mental retardation, autosomal dominant type 4
MONDO:0012953	colorectal cancer, susceptibility to, 10	CRCS10|POLD1 colorectal cancer|colorectal cancer caused by mutation in POLD1|colorectal cancer, susceptibility to, 10|colorectal cancer, susceptibility to, on chromosome 19Q|colorectal cancer, susceptibility to, type 10|susceptibility to colorectal cancer 10
MONDO:0012960	intellectual disability, autosomal dominant 5	MRD5|SYNGAP1 Gene mutation linked to intellectual disability, schizophrenia and autism|SYNGAP1 autosomal dominant non-syndromic intellectual disability|SYNGAP1 syndrome|SYNGAP1-related NSID|SYNGAP1-related non-syndromic intellectual disability|autosomal dominant intellectual disability 5|autosomal dominant mental retardation 5|autosomal dominant non-syndromic intellectual disability 5|autosomal dominant non-syndromic intellectual disability caused by mutation in SYNGAP1|intellectual disability, autosomal dominant 5|intellectual disability, autosomal dominant type 5|mental retardation, autosomal dominant 5|mental retardation, autosomal dominant type 5
MONDO:0012988	hypogonadotropic hypogonadism 6 with or without anosmia	FGF8 hypogonadotropic hypogonadism|HH6|KAL6|Kallmann syndrome 6|hypogonadotropic hypogonadism 6 with or without anosmia|hypogonadotropic hypogonadism caused by mutation in FGF8
MONDO:0012993	dyschromatosis universalis hereditaria 2	DUH2|dyschromatosis universalis hereditaria 2
MONDO:0013015	Brugada syndrome 5	BRGDA5|Brugada syndrome 5|Brugada syndrome caused by mutation in SCN1B|Brugada syndrome type 5|Cardiac conduction defect, nonspecific|SCN1B Brugada syndrome
MONDO:0013017	hypotrichosis 5	HYPT5|Marie Unna hereditary hypotrichosis 2|Muhh2|hypotrichosis 5|hypotrichosis type 5|hypt5
MONDO:0013020	narcolepsy 5, susceptibility to	NRCLP5|narcolepsy 5|narcolepsy 5, susceptibility to
MONDO:0013033	cerebral palsy, spastic quadriplegic, 2	CPSQ2|KANK1 spastic quadriplegia|cerebral palsy, spastic quadriplegic, 2|cerebral palsy, spastic quadriplegic, type 2|spastic quadriplegia caused by mutation in KANK1
MONDO:0013045	mycobacterium tuberculosis, susceptibility to, 3	MTBS3|Mycobacterium tuberculosis, susceptibility to, type 3|mycobacterium tuberculosis, susceptibility to, 3
MONDO:0013063	ventricular fibrillation, paroxysmal familial, 2	DPP6 ventricular fibrillation (disease)|VF2|ventricular fibrillation (disease) caused by mutation in DPP6|ventricular fibrillation, paroxysmal familial, 2|ventricular fibrillation, paroxysmal familial, type 2
MONDO:0013067	cataract 34 multiple types	CATC3|CTRCT34|FOXE3 cataract (disease)|autosomal recessive congenital cataract 3|cataract (disease) caused by mutation in FOXE3|cataract 34 multiple types with or without microcornea|cataract 34, multiple types|cataract 34, multiple types, with or without microcornea|cataract, autosomal recessive congenital 3
MONDO:0013070	spermatogenic failure 7	Male infertility, nonsyndromic, autosomal recessive|SPGF7|spermatogenic failure 7|spermatogenic failure type 7
MONDO:0013075	herpes simplex encephalitis, susceptibility to, 2	Herpes simplex encephalitis, susceptibility to, type 2|IIAE2|encephalopathy, acute, infection-induced (HERPES-specific), susceptibility to, 2|encephalopathy, acute, infection-induced (Herpes-specific), susceptibility to, 2|encephalopathy, acute, infection-induced, susceptibility to, 2|herpes simplex encephalitis, susceptibility to, 2
MONDO:0013083	neuroblastoma, susceptibility to, 3	ALK neuroblastoma|NBLST3|neuroblastoma caused by mutation in ALK|neuroblastoma, susceptibility to, 3|neuroblastoma, susceptibility to, type 3|susceptibility to neuroblastoma 3
MONDO:0013084	neuroblastoma, susceptibility to, 4	NBLST4|neuroblastoma, susceptibility to, 4
MONDO:0013085	neuroblastoma, susceptibility to, 5	NBLST5|neuroblastoma, susceptibility to, 5
MONDO:0013086	neuroblastoma, susceptibility to, 6	NBLST6|neuroblastoma, susceptibility to, 6
MONDO:0013088	follicular lymphoma, susceptibility to, 1	FL1|follicular lymphoma, susceptibility to, 1
MONDO:0013100	atrial fibrillation, familial, 8	ATFB8|atrial fibrillation, familial, 8
MONDO:0013117	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 5	PEOA5|RRM2B progressive external ophthalmoplegia with mitochondrial DNA deletions|progressive external ophthalmoplegia with mitochondrial DNA deletions caused by mutation in RRM2B|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 5|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant type 5|progressive external ophthalmoplegia, autosomal dominant 5
MONDO:0013121	glaucoma 3, primary congenital, C	GLC3C|glaucoma 3, primary congenital, C
MONDO:0013122	glaucoma 3, primary congenital, D	GLC3D|glaucoma 3, primary congenital, D|glaucoma 3, primary congenital, type D
MONDO:0013133	melanoma, cutaneous malignant, susceptibility to, 5	CMM5|melanoma, cutaneous malignant, 5|melanoma, cutaneous malignant, susceptibility to, 5|melanoma, cutaneous malignant, susceptibility to, type 5|susceptibility to cutaneous malignant melanoma 5
MONDO:0013134	glaucoma 1, open angle, O	GLC1O|NTF4 open-angle glaucoma|glaucoma 1, open angle, 1O|glaucoma 1, open angle, O|glaucoma 1, open angle, type O|open-angle glaucoma caused by mutation in NTF4
MONDO:0013137	choroidal dystrophy, central areolar 2	CACD2|PRPH2 central areolar choroidal dystrophy|central areolar choroidal dystrophy caused by mutation in PRPH2|choroidal dystrophy, central areolar 2|choroidal dystrophy, central areolar type 2|macular dystrophy, progressive
MONDO:0013138	vertigo, benign recurrent, 2	BRV2|vertigo, benign recurrent, 2
MONDO:0013146	Brugada syndrome 7	BRGDA7|Brugada syndrome 7|Brugada syndrome caused by mutation in SCN3B|Brugada syndrome type 7|SCN3B Brugada syndrome|atrial fibrillation, familial, 16
MONDO:0013148	Brugada syndrome 8	BRGDA8|Brugada syndrome 8|Brugada syndrome caused by mutation in HCN4|Brugada syndrome type 8|HCN4 Brugada syndrome
MONDO:0013151	choroidal dystrophy, central areolar, 3	CACD3|choroidal dystrophy, central areolar, 3|choroidal dystrophy, central areolar, with or without drusen
MONDO:0013155	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B3	MDDGB3|congenital muscular dystrophy-POMGNT1 related|muscular dystrophy, congenital, POMGNT1-related|muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B, 3|muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 3
MONDO:0013156	muscular dystrophy-dystroglycanopathy (congenital without intellectual disability), type B4	MDDGB4|congenital muscular dystrophy-FKTN related|muscular dystrophy, congenital, Fktn-related|muscular dystrophy-dystroglycanopathy (congenital without intellectual disability), type B, 4|muscular dystrophy-dystroglycanopathy (congenital without mental retardation), type B, 4
MONDO:0013159	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B1	MDDGB1|congenital muscular dystrophy-POMT1 related|muscular dystrophy, congenital, Pomt1-related|muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B, 1|muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 1
MONDO:0013160	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B2	MDDGB2|congenital muscular dystrophy-POMT2 related|congenital muscular dystrophy-dystroglycanopathy with intellectual disability type B2|congenital muscular dystrophy-dystroglycanopathy with mental retardation type B2|muscular dystrophy, congenital, Pomt2-related|muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B, 2|muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 2
MONDO:0013167	parkinson disease 16	PARK16|Parkinson disease 16
MONDO:0013181	amelogenesis imperfecta hypomaturation type 2A3	AI2A3|WDR72 amelogenesis imperfecta|amelogenesis imperfecta caused by mutation in WDR72|amelogenesis imperfecta hypomaturation type 2A3|amelogenesis imperfecta hypomaturation type IIA3|amelogenesis imperfecta type IIA3|amelogenesis imperfecta, hypomaturation type, IIA3|amelogenesis imperfecta, type IIA3
MONDO:0013185	leprosy, susceptibility to, 5	LPRS5|TLR1 leprosy|leprosy caused by mutation in TLR1|leprosy, protection against|leprosy, susceptibility to, 5|leprosy, susceptibility to, type 5|susceptibility to leprosy 5
MONDO:0013193	thyrotoxic periodic paralysis, susceptibility to, 2	KCNJ18 thyrotoxic periodic paralysis|TTPP2|thyrotoxic periodic paralysis caused by mutation in KCNJ18|thyrotoxic periodic paralysis, susceptibility to, 2|thyrotoxic periodic paralysis, susceptibility to, type 2
MONDO:0013221	Miyoshi muscular dystrophy 2	MIYOSHI muscular dystrophy 2|MMD2|Miyoshi muscular dystrophy 2|Miyoshi myopathy 2
MONDO:0013234	hypokalemic periodic paralysis, type 2	HOKPP2|hypokalemic periodic paralysis, type 2
MONDO:0013235	pancreatic cancer, susceptibility to, 2	BRCA2 familial pancreatic carcinoma|Pnca2|familial pancreatic carcinoma caused by mutation in BRCA2|pancreatic cancer 2|pancreatic cancer, susceptibility to, 2|pancreatic cancer, susceptibility to, type 2|susceptibility to pancreatic cancer 2
MONDO:0013236	pancreatic cancer, susceptibility to, 3	PALB2 familial pancreatic carcinoma|Pnca3|familial pancreatic carcinoma caused by mutation in PALB2|pancreatic cancer, susceptibility to, 3|pancreatic cancer, susceptibility to, type 3|susceptibility to pancreatic cancer 3
MONDO:0013253	breast-ovarian cancer, familial, susceptibility to, 3	BROVCA3|RAD51C hereditary breast ovarian cancer syndrome|Rad51C hereditary breast ovarian cancer syndrome|breast cancer, familial, susceptibility to, 3|breast-ovarian cancer, familial, susceptibility to, 3|breast-ovarian cancer, familial, susceptibility to, type 3|hereditary breast ovarian cancer syndrome caused by mutation in RAD51C|hereditary breast ovarian cancer syndrome caused by mutation in Rad51C|ovarian cancer, familial, susceptibility to, 3|susceptibility to familial breast-ovarian cancer 3
MONDO:0013257	leprosy, susceptibility to, 6	LPRS6|leprosy, susceptibility to, 6
MONDO:0013340	Parkinson disease 5, autosomal dominant, susceptibility to	PARK5|Parkinson disease 5, autosomal dominant, susceptibility to|Parkinson disease 5, susceptibility to|UCHL1 young-onset Parkinson disease|susceptibility to autosomal dominant Parkinson disease 5|young-onset Parkinson disease caused by mutation in UCHL1
