id	label
MONDO:0017664	obsolete rare genetic myoclonus
MONDO:0017665	obsolete rare genetic disease with myoclonus as a major feature
MONDO:0017669	obsolete disease with diffuse palmoplantar keratoderma as a major feature
MONDO:0017671	obsolete autosomal recessive disease with diffuse palmoplantar keratoderma as a major feature
MONDO:0017674	obsolete disease with focal palmoplantar keratoderma as a major feature
MONDO:0017678	obsolete obsolete disease with punctate palmoplantar keratoderma as a major feature
MONDO:0017679	obsolete obsolete autosomal dominant disease associated with punctate palmoplantar keratoderma as a major feature
MONDO:0017680	obsolete autosomal recessive disease associated with punctate palmoplantar keratoderma as a major feature
MONDO:0017693	obsolete glycogen storage disease due to glycogen synthase deficiency
MONDO:0017702	obsolete glycerol kinase deficiency
MONDO:0017707	obsolete disorder of lipid metabolism
MONDO:0017717	obsolete metabolic disease due to other fatty acid oxidation disorder
MONDO:0017718	obsolete mitochondrial disorder due to a defect in assembly or maturation of the respiratory chain complexes
MONDO:0017751	obsolete Reye syndrome
MONDO:0017753	obsolete disorder of peroxisomal alpha-, beta- and omega-oxidation
MONDO:0017777	obsolete rat-bite fever
MONDO:0017796	obsolete ameloblastic carcinoma
MONDO:0017797	obsolete rare odontologic tumor
MONDO:0017820	obsolete obsolete disease with Cushing syndrome as a major feature
MONDO:0017821	obsolete functioning pituitary adenoma
MONDO:0017841	obsolete autoimmune disease with skin involvement
MONDO:0017848	obsolete partial deletion of the short arm of chromosome 12
MONDO:0017854	obsolete T-b+ severe combined immunodeficiency
MONDO:0017873	obsolete Ebola hemorrhagic fever
MONDO:0017883	obsolete multilocular cystic clear cell renal cell neoplasm of low malignant potential
MONDO:0017889	obsolete mucinous tubular and spindle cell renal carcinoma
MONDO:0017897	obsolete autosomal recessive mendelian susceptibility to mycobacterial diseases due to a complete deficiency
MONDO:0017898	obsolete autosomal recessive mendelian susceptibility to mycobacterial diseases due to a partial deficiency
MONDO:0017899	obsolete autosomal dominant mendelian susceptibility to mycobacterial diseases due to a partial deficiency
MONDO:0017908	obsolete hyperekplexia
MONDO:0017911	obsolete cleft lip/palate-ectodermal dysplasia syndrome
MONDO:0017938	obsolete X-linked cleft palate and ankyloglossia
MONDO:0017952	obsolete non-familial rare disease with dilated cardiomyopathy
MONDO:0017956	obsolete mixed autoinflammatory and autoimmune syndrome
MONDO:0017957	obsolete unclassified autoinflammatory syndrome
MONDO:0017959	obsolete JMP syndrome
MONDO:0017960	obsolete CANDLE syndrome
MONDO:0017965	obsolete syndrome with 46,XX disorder of sex development
MONDO:0017970	obsolete 46,XY disorder of sex development due to impaired androgen production
MONDO:0017971	obsolete 46,XY disorder of sex development due to a cholesterol synthesis defect
MONDO:0017976	obsolete disorder of sex development of gynecological interest
MONDO:0017977	obsolete 46,XY disorder of sex development of gynecological interest
MONDO:0017978	obsolete syndrome with disorder of sex development of gynecological interest
MONDO:0017982	obsolete humeroradial synostosis
MONDO:0017984	obsolete familial lambdoid synostosis
MONDO:0017996	obsolete blepharophimosis - intellectual disability syndrome due to UBE3B deficiency
MONDO:0018012	obsolete tetanus
MONDO:0018032	obsolete constitutional neutropenia with extra-hematopoietic manifestations
MONDO:0018033	obsolete other immunodeficiency syndromes due to defects in innate immunity
MONDO:0018035	obsolete syndrome with combined immunodeficiency
MONDO:0018036	obsolete immunodeficiency due to absence of thymus
MONDO:0018038	obsolete immunodeficiency with isotype or light chain deficiencies with normal number of B-cells
MONDO:0018040	obsolete immunodeficiency with severe reduction in serum IgG and IgA with normal/elevated IgM and normal number of B-cells
MONDO:0018041	obsolete other immunodeficiency syndrome with predominantly antibody defects
MONDO:0018042	obsolete immunodeficiency syndrome with abnormal pigmentation
MONDO:0018049	obsolete Kaposi sarcoma
MONDO:0018052	obsolete hypoplastic tibiae-postaxial polydactyly syndrome
MONDO:0018057	obsolete toxocariasis
MONDO:0018074	obsolete American trypanosomiasis
MONDO:0018080	obsolete rare germ cell tumor
MONDO:0018099	obsolete Whipple disease
MONDO:0018104	obsolete Torg-Winchester syndrome
MONDO:0018118	obsolete disorder of phospholipids, sphingolipids and fatty acids biosynthesis with central nervous system predominant involvement
MONDO:0018119	obsolete disorder of phospholipids, sphingolipids and fatty acids biosynthesis with peripheral nerves predominant involvement
MONDO:0018120	obsolete disorder of phospholipids, sphingolipids and fatty acids biosynthesis with skeletal muscle predominant involvement
MONDO:0018132	obsolete congenital muscular alpha-dystroglycanopathy with brain and eye anomalies
MONDO:0018138	obsolete ocular albinism with congenital sensorineural hearing loss
MONDO:0018139	obsolete scleredema
MONDO:0017888	None
MONDO:0018073	None
MONDO:0018140	obsolete burning mouth syndrome
MONDO:0018157	obsolete mitochondrial disorder due to a defect in mitochondrial protein synthesis
MONDO:0018176	obsolete polymicrogyria
MONDO:0018179	obsolete bacterial toxic-shock syndrome
MONDO:0018186	obsolete ring chromosome
MONDO:0018194	obsolete sex cord-stromal tumor of testis
MONDO:0018195	obsolete non-seminomatous germ cell tumor of testis
MONDO:0018196	obsolete germ cell tumor of testis
MONDO:0018200	obsolete acute encephalopathy with inflammation-mediated status epilepticus
MONDO:0018231	obsolete primary bone dysplasia with progressive ossification of skin, skeletal muscle, fascia, tendons and ligaments
MONDO:0018232	obsolete primary bone dysplasia with micromelia
MONDO:0018235	obsolete dysostosis with limb anomaly as a major feature
MONDO:0018236	obsolete dysostosis with limb and face anomalies as a major feature
MONDO:0018238	obsolete rare bone disease related to a common gene or pathway defect
MONDO:0018251	obsolete glycogen storage disease due to phosphorylase kinase deficiency
MONDO:0018265	obsolete rare disorder with dystonia and other neurologic or systemic manifestation
MONDO:0018272	obsolete small cell carcinoma of the ovary
MONDO:0018275	obsolete salt and pepper syndrome
MONDO:0018284	obsolete congenital disorder of glycosylation with neurological involvement
MONDO:0018285	obsolete X-linked congenital disorder of glycosylation with intellectual disability as a major feature
MONDO:0018286	obsolete non-X-linked congenital disorder of glycosylation with intellectual disability as a major feature
MONDO:0018287	obsolete congenital disorder of glycosylation with epilepsy as a major feature
MONDO:0018288	obsolete congenital disorder of glycosylation with hepatic involvement
MONDO:0018289	obsolete congenital disorder of glycosylation with dilated cardiomyopathy
MONDO:0018290	obsolete congenital disorder of glycosylation with cardiac malformation as a major feature
MONDO:0018291	obsolete congenital disorder of glycosylation with intestinal involvement
MONDO:0018293	obsolete congenital disorder of glycosylation with skin involvement
MONDO:0018294	obsolete congenital disorder of glycosylation with nephropathy as a major feature
MONDO:0018295	obsolete congenital disorder of glycosylation with deafness as a major feature
MONDO:0018296	obsolete congenital disorder of glycosylation with developmental anomaly
MONDO:0018297	obsolete hypotonia-speech impairment-severe cognitive delay syndrome
MONDO:0018299	obsolete sphingolipidosis with epilepsy
MONDO:0018300	obsolete genetic hyperaldosteronism
MONDO:0018303	obsolete generalized isolated dystonia
MONDO:0018313	obsolete uveal melanoma
MONDO:0018331	obsolete rare genetic dystonia
MONDO:0018335	obsolete deep dermatophytosis
MONDO:0018336	obsolete Silver-Russell syndrome due to a point mutation
MONDO:0018344	obsolete periodic paralysis with transient compartment-like syndrome
MONDO:0018345	obsolete T+ B+ severe combined immunodeficiency
MONDO:0018348	obsolete polyglucosan body myopathy type 1
MONDO:0018350	obsolete malignant tumor of penis
MONDO:0018351	obsolete adenocarcinoma of penis
MONDO:0018366	obsolete mucinous adenocarcinoma of ovary
MONDO:0018367	obsolete clear cell adenocarcinoma of ovary
MONDO:0018372	obsolete osteonecrosis
MONDO:0018377	obsolete rare hereditary disease with avascular necrosis
MONDO:0018386	obsolete rare male infertility due to hypothalamic-pituitary-gonadal axis disorder
MONDO:0018387	obsolete rare male infertility due to adrenal disorder
MONDO:0018388	obsolete rare male infertility due to testicular endocrine disorder
MONDO:0018389	obsolete male infertility due to gonadal dysgenesis or sperm disorder
MONDO:0018390	obsolete male infertility due to sperm disorder
MONDO:0018391	obsolete male infertility with spermatogenesis disorder
MONDO:0018392	obsolete male infertility with spermatogenesis disorder due to single gene mutation
MONDO:0018395	obsolete male infertility due to sperm motility disorder
MONDO:0018396	obsolete rare male fertility disorder with obstructive azoospermia
MONDO:0018397	obsolete female infertility due to hypothalamic-pituitary-gonadal axis disorder
MONDO:0018398	obsolete female infertility due to a congenital hypogonadotropic hypogonadism
MONDO:0018399	obsolete rare disorder with female infertility due to a congenital hypogonadotropic hypogonadism
MONDO:0018400	obsolete rare female infertility due to an adrenal disorder
MONDO:0018401	obsolete female infertility due to an anomaly of ovarian function
MONDO:0018402	obsolete female infertility due to gonadal dysgenesis
MONDO:0018403	obsolete female infertility due to an implantation defect
MONDO:0018404	obsolete rare genetic male infertility
MONDO:0018405	obsolete rare male infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin
MONDO:0018406	obsolete rare male infertility due to adrenal disorder of genetic origin
MONDO:0018407	obsolete male infertility due to obstructive azoospermia of genetic origin
MONDO:0018409	obsolete rare genetic disorder with obstructive azoospermia
MONDO:0018410	obsolete rare genetic female infertility
MONDO:0018411	obsolete rare female infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin
MONDO:0018412	obsolete rare female infertility due to adrenal disorder of genetic origin
MONDO:0018413	obsolete female infertility due to an anomaly of ovarian function of genetic origin
MONDO:0018414	obsolete female infertility due to an implantation defect of genetic origin
MONDO:0018415	obsolete hymenolepiasis
MONDO:0018427	obsolete fibrolamellar carcinoma
MONDO:0018441	obsolete hepatitis delta
MONDO:0018444	obsolete female infertility due to fertilization defect
MONDO:0018452	obsolete deficiency of the interleukin-36 receptor antagonist
MONDO:0018455	obsolete dysostosis of genetic origin with limb anomaly as a major feature
MONDO:0018457	obsolete rare genetic bone development disorder
MONDO:0018466	obsolete hereditary late onset Parkinson disease
MONDO:0018478	obsolete primary hyperoxaluria
MONDO:0018482	obsolete squamous cell carcinoma of stomach
MONDO:0018488	obsolete rare genetic odontal or periodontal disorder
MONDO:0018497	obsolete rare autonomic nervous system disorder
MONDO:0018501	obsolete rare carcinoma of stomach
MONDO:0018505	obsolete rare tumor of small intestine
MONDO:0018508	obsolete rare carcinoma of small intestine
MONDO:0018512	obsolete rare epithelial tumor of colon
MONDO:0018514	obsolete rare epithelial tumor of rectum
MONDO:0018517	obsolete obsolete carcinoma of the anal canal
MONDO:0018518	obsolete adenocarcinoma of the anal canal
MONDO:0018519	obsolete squamous cell carcinoma of the anal canal
MONDO:0018520	obsolete rare epithelial tumor of pancreas
MONDO:0018522	obsolete acinar cell carcinoma of pancreas
MONDO:0018524	obsolete intraductal papillary mucinous carcinoma of pancreas
MONDO:0018526	obsolete serous cystadenocarcinoma of pancreas
MONDO:0018527	obsolete osteoclastic giant cell tumor of pancreas
MONDO:0018219	None
MONDO:0018220	None
MONDO:0018530	obsolete rare epithelial tumor of liver and intrahepatic biliary tract
MONDO:0018539	obsolete rare epithelial tumor of small intestine
MONDO:0018545	obsolete primary immunodeficiency with predisposition to severe viral infection
MONDO:0018549	obsolete late-onset scapuloperoneal muscular dystrophy with hyaline bodies
MONDO:0018557	obsolete rare genetic autonomic nervous system disorder
MONDO:0018558	obsolete syndrome with woolly hair
MONDO:0018560	obsolete anterior urethral valve
MONDO:0018568	obsolete COG2-CDG
MONDO:0018578	obsolete hypophosphatemic rickets
MONDO:0018584	obsolete placental insufficiency
MONDO:0018598	obsolete neonatal adrenoleukodystrophy
MONDO:0018609	obsolete syndromic hereditary optic neuropathy
MONDO:0018618	obsolete 46,XY disorder of sexual development due to dihydrotestosterone backdoor pathway biosynthesis defect
MONDO:0018619	obsolete hyperinsulinemic hypoglycaemia
MONDO:0018622	obsolete nut midline carcinoma
MONDO:0018627	obsolete ACTH-independent Cushing syndrome due to rare cortisol-producing adrenal tumor
MONDO:0018641	obsolete paroxysmal nocturnal hemoglobinuria
MONDO:0018649	obsolete cerebral visual impairment
