?cls	?cls_label	?textdef_count	?xref_count	?named_superclass_count	?anon_superclass_count	?named_equiv_count	?anon_equiv_count
<http://purl.obolibrary.org/obo/MONDO_0003533>	"obsolete gastric papillary adenocarcinoma"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0003100>	"nerve plexus neoplasm"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0015544>	"acquired hemophagocytic lymphohistiocytosis associated with malignant disease"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0019338>	"sarcoidosis"	1	17	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0006867>	"obsolete neovascular glaucoma"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0002962>	"epidermolytic acanthoma"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0016337>	"syndrome associated with dilated cardiomyopathy"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0010388>	"rolandic epilepsy, mental retardation, and speech dyspraxia, X-linked"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0015995>	"melorheostosis with osteopoikilosis"	1	6	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0006278>	"lung papilloma"	1	3	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0005711>	"congenital diaphragmatic hernia"	1	11	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0021032>	"herpes zoster with dermatitis of eyelid"	1	4	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0021470>	"benign neoplasm of pancreas"	1	4	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0005559>	"neurodegenerative disease"	1	7	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0005859>	"mucocutaneous leishmaniasis"	1	8	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0044644>	"congenital agenesis of the scrotum"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0016673>	"localized junctional epidermolysis bullosa, non-Herlitz type"	1	4	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0024642>	"gastric neuroendocrine tumor G2"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0014470>	"autosomal dominant nonsyndromic deafness 65"	1	4	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0011791>	"obsolete deafness, autosomal recessive"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0000191>	"obsolete renal hypodysplasia/aplasia"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0011536>	"OPA4"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0006374>	"placental choriocarcinoma"	1	5	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0006004>	"vasomotor rhinitis"	1	8	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0010208>	"wrinkly skin syndrome"	1	8	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0014978>	"preimplantation embryonic lethality 2; PREMBL2"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0017492>	"fibular hemimelia, unilateral"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0006964>	"secondary hyperparathyroidism (disease)"	1	9	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0018466>	"hereditary late onset Parkinson disease"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0005980>	"tick infestation"	1	4	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0013733>	"accelerated tumor formation, susceptibility to"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0009430>	"hypophosphatemic rickets, autosomal recessive, 1"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0013357>	"chromosome 17q11.2 deletion syndrome, 1.4Mb"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0009936>	"familial primary pulmonary hypoplasia"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0006067>	"acinar prostate mucinous adenocarcinoma"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0011551>	"TH-deficient dopa-responsive dystonia"	1	6	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0008156>	"autosomal dominant osteopetrosis 2"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0021060>	"RASopathy"	1	1	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0044328>	"short-rib thoracic dysplasia 20 with polydactyly"	1	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0002099>	"Histoplasma capsulatum infectious disease"	1	5	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0000957>	"lacrimal passage granuloma"	0	5	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0000720>	"obsolete basal ganglia calcification"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0017537>	"Preaxial polydactyly of toes, unilateral"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0000544>	"mucosal melanoma"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0013743>	"autosomal systemic lupus erythematosus"	1	4	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0020253>	"syndrome with a symptomatic strabismus"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0010731>	"Simpson-Golabi-Behmel syndrome"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0002580>	"orbit rhabdomyosarcoma"	1	5	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0005234>	"obsolete polymyositis"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0007044>	"acrodysostosis 1 with or without hormone resistance"	1	3	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0000650>	"peritoneal benign neoplasm"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0011418>	"DYX3"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0017246>	"extralobar congenital pulmonary sequestration"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0018153>	"Erdheim-Chester disease"	1	12	5	0	5	0
<http://purl.obolibrary.org/obo/MONDO_0010786>	"chronic diarrhea with villous atrophy"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0011251>	"facial dysmorphism, cleft palate, hearing loss, and camptodactyly"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0002396>	"nephrogenic adenofibroma"	1	4	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0017998>	"PLA2G6-associated neurodegeneration"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0005018>	"obsolete diffuse large B-cell lymphoma"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0002275>	"generalized atherosclerosis"	1	7	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0003290>	"simple partial epilepsy"	0	2	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0018011>	"juvenile overlap myositis"	1	3	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0000312>	"enlarged vestibular aqueduct"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0016237>	"diffuse neonatal hemangiomatosis"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0033116>	"spinocerebellar ataxia, autosomal recessive 26"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0002180>	"obsolete gestational choriocarcinoma"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0016192>	"qualitative or quantitative defects of telethonin"	0	1	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0001037>	"ring corneal ulcer"	0	6	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0015509>	"genetic biliary tract disease"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0015241>	"arthrogryposis-like syndrome"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0024538>	"basal ganglia calcification, idiopathic, 1"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0009218>	"Farber lipogranulomatosis"	1	11	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0037937>	"pyrimidine metabolism disease"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0000644>	"cervical benign neoplasm"	1	5	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0004462>	"extrahepatic bile duct cystadenoma"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0002208>	"obsolete vulva adenocarcinoma"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0044660>	"menstrual cycle-dependent periodic fever"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0019435>	"rheumatoid factor-positive polyarticular juvenile idiopathic arthritis"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0008595>	"trichoepitheliomas, multiple desmoplastic"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0017132>	"hereditary ATTR amyloidosis"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0008295>	"sporadic porphyria cutanea tarda"	1	7	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0006562>	"obsolete incontinentia pigmenti achromians"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0002317>	"central nervous system origin vertigo"	1	7	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0017577>	"spontaneous periodic hypothermia"	1	5	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0007461>	"short stature-valvular heart disease-characteristic facies syndrome"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0003546>	"third cranial nerve disease"	1	5	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0000334>	"multinodular goiter"	1	5	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0006190>	"endolymphatic sac tumor (disease)"	1	8	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0004220>	"endometrial endometrioid adenocarcinoma with spindled epithelial cells"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0018602>	"necrotizing soft tissue infection"	0	7	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0016070>	"hereditary gingival fibromatosis"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0005513>	"obsolete methylmalonic aciduria and homocystinuria type cblE"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0011595>	"nonsyndromic congenital nail disorder 7"	0	8	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0100032>	"familial temporal lobe epilepsy syndrome"	1	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0010764>	"DFNY1"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0003971>	"gastric pylorus carcinoma"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0021500>	"benign neoplasm of spleen"	1	4	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0008374>	"retinal cone dystrophy type 1"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0009092>	"Nasu-Hakola disease"	1	10	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0009158>	"Ehlers-Danlos syndrome, fibronectinemic type"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0003967>	"synchronous multifocal osteogenic sarcoma"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0020676>	"disease of central nervous system or retinal vasculature"	0	0	0	0	0	1
<http://purl.obolibrary.org/obo/MONDO_0003765>	"adult leptomeningeal melanoma"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0017389>	"tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria"	1	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0002052>	"lymphadenitis (disease)"	1	14	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0018827>	"familial chilblain lupus"	1	3	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0005948>	"Ritter disease"	1	6	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0020122>	"idiopathic inflammatory myopathy"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0005981>	"tick paralysis"	1	6	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0045063>	"major salivary gland adenoid cystic carcinoma"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0012806>	"ectodermal dysplasia, anhidrotic, with T-cell immunodeficiency, autosomal dominant"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0013567>	"atrial heart septal defect 3"	1	5	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0044274>	"obsolete hemoglobin, high altitude adaptation"	1	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0015820>	"primary cutaneous B-cell lymphoma"	0	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0019547>	"Wells syndrome"	1	7	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0018627>	"ACTH-independent Cushing syndrome due to rare cortisol-producing adrenal tumor"	0	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0009451>	"Nezelof syndrome"	0	9	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0008850>	"Cooper-Jabs syndrome"	1	5	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0004058>	"pancreatic cholera"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0005341>	"skin basal cell carcinoma"	1	13	4	0	4	1
<http://purl.obolibrary.org/obo/MONDO_0012003>	"autosomal recessive nonsyndromic deafness 39"	1	6	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0044113>	"bullous systemic lupus erythematosus"	1	5	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0005071>	"nervous system disorder"	1	13	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0005099>	"subarachnoid hemorrhage (disease)"	1	7	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0017560>	"congenital genu recurvatum"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0014913>	"familial adenomatous polyposis 4; FAP4"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0013291>	"glycogen storage disease XV"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0009866>	"phosphoenolpyruvate carboxykinase deficiency, cytosolic"	1	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0016464>	"insulin-resistance syndrome type B"	1	4	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0008662>	"autosomal dominant vitreoretinochoroidopathy"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0005586>	"head and neck neoplasm"	1	6	4	0	4	1
<http://purl.obolibrary.org/obo/MONDO_0021282>	"malignant teratoma of testis"	1	4	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0008827>	"progressive pseudorheumatoid arthropathy of childhood"	1	8	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0008623>	"Undritz anomaly"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0016029>	"esthesioneuroblastoma"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0019232>	"inborn disorder of peptide metabolism"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0017889>	"obsolete mucinous tubular and spindle cell renal carcinoma"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0000386>	"digestive system neuroendocrine tumor, grade 1/2"	1	4	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0014400>	"retinitis pigmentosa 70"	1	4	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0016356>	"diffuse cutaneous systemic sclerosis"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0010347>	"MRX84"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0023017>	"duplication of the thumb unilateral biphalangeal"	0	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0015408>	"diffuse lymphatic malformation"	0	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0008239>	"phosphoglucomutase 4"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0007350>	"coloboma, ocular, autosomal dominant"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0005563>	"nut midline carcinoma"	1	9	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0001809>	"adhesions of uterus"	0	4	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0044092>	"collagenous sprue"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0003855>	"obsolete immature teratoma of ovary"	0	0	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0020311>	"chronic myelomonocytic leukemia"	1	11	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0002509>	"non-specific granulomatous orchitis"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0003665>	"cervical endometrioid adenocarcinoma"	1	5	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0001947>	"suppurative thyroiditis"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0023093>	"exertional headache"	0	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0011620>	"metaphyseal dysplasia, Braun-Tinschert type"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0005607>	"chronic bronchitis"	1	8	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0015618>	"genetic pancreatic disease"	0	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0018387>	"rare male infertility due to adrenal disorder"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0001377>	"vitreous syneresis"	0	6	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0016104>	"infectious disease with peripheral neuropathy"	1	3	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0006868>	"neurogenic bowel"	1	9	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0024240>	"eccrine carcinoma"	1	7	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0014290>	"neurodegeneration with brain iron accumulation 6"	1	7	3	0	3	1
<http://purl.obolibrary.org/obo/MONDO_0007854>	"keratolytic winter erythema"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0018503>	"carcinoma of stomach, salivary gland type"	0	10	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0008503>	"Worster-Drought syndrome"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0008776>	"amyloidosis of gingiva and conjunctiva, with mental retardation"	0	4	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0002232>	"nasal cavity disease"	1	5	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0001844>	"uterine corpus myxoid leiomyoma"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0006465>	"thyroid gland oncocytic follicular carcinoma"	1	2	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0014049>	"urofacial syndrome 2"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0009572>	"autosomal recessive familial Mediterranean fever"	1	1	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0007984>	"metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome"	1	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0020480>	"sulfite oxidase deficiency due to molybdenum cofactor deficiency"	0	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0004173>	"adenocarcinoma of skene gland origin"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0020145>	"developmental defect of the eye"	0	1	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0003049>	"ovarian large-cell neuroendocrine carcinoma"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0004060>	"peripheral epithelioid sarcoma"	1	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0002076>	"pneumothorax (disease)"	1	8	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0011930>	"epilepsy, familial adult myoclonic, 2"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0006658>	"arteriolosclerosis"	1	6	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0017319>	"hereditary elliptocytosis"	1	12	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0001436>	"hemosiderosis"	1	6	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0013075>	"herpes simplex encephalitis, susceptibility to, 2"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0017820>	"disease with Cushing syndrome as a major feature"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0044937>	"rectal carcinoma"	1	1	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0010534>	"X-linked spinocerebellar ataxia type 4"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0018974>	"paraneoplastic pemphigus"	1	6	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0009930>	"pulmonary arteriovenous malformation (disease)"	1	11	4	0	4	0
<http://purl.obolibrary.org/obo/MONDO_0010743>	"X-linked thrombocytopenia with normal platelets"	0	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0007431>	"dens 1N dente and palatal invaginations"	0	4	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0005643>	"Alphavirus infectious disease"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0006132>	"cervical adenoid basal carcinoma"	1	5	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0005761>	"filarial elephantiasis"	1	6	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0011544>	"paragangliomas 3"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0014106>	"hypogonadotropic hypogonadism 20 with or without anosmia"	1	4	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0010386>	"X-linked mendelian susceptibility to mycobacterial diseases due to IKBKG deficiency"	1	6	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0015593>	"limbic encephalitis with nCMAgs antibodies"	0	2	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0018813>	"high grade B-cell lymphoma with MYC and/ or BCL2 and/or BCL6 rearrangement"	0	1	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0024249>	"pityriasis lichenoides"	1	4	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0009794>	"orofaciodigital syndrome IV"	1	8	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0012768>	"HPC11"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0015640>	"benign infantile seizures associated with mild gastroenteritis"	1	2	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0013077>	"Santos syndrome"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0003346>	"central nervous system vasculitis"	1	4	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0033262>	"nephrotic syndrome 15"	0	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0002026>	"candidiasis"	1	11	2	0	2	1
<http://purl.obolibrary.org/obo/MONDO_0037739>	"benign neoplasm of cauda equina"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0012735>	"Temple-Baraitser syndrome"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0005008>	"colorectal adenocarcinoma"	1	7	4	0	4	1
<http://purl.obolibrary.org/obo/MONDO_0017159>	"syndrome with pulmonary hypertension as a major feature"	0	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0009587>	"mesoaxial hexadactyly and cardiac malformation"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0013415>	"chromosome 17p13.1 deletion syndrome"	0	4	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0024570>	"hyperparathyroidism 4"	1	3	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0008369>	"proximal renal tubular acidosis"	1	6	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0009379>	"Rotor syndrome"	1	7	3	0	3	0
<http://purl.obolibrary.org/obo/MONDO_0015398>	"hemifacial microsomia"	0	5	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0001422>	"primary aldosteronism"	1	7	2	0	2	0
<http://purl.obolibrary.org/obo/MONDO_0001860>	"folic acid deficiency anemia"	0	6	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0023140>	"fenton Wilkinson Toselano syndrome"	0	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0044331>	"genetic transient congenital hypothyroidism"	1	2	1	0	1	1
<http://purl.obolibrary.org/obo/MONDO_0012397>	"brachydactyly, coloboma, and anterior segment dysgenesis"	0	3	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0027026>	"Buschke Lowenstein tumor"	1	4	1	0	1	0
<http://purl.obolibrary.org/obo/MONDO_0000046>	"obsolete hypouricemia, renal"	0	1	0	0	0	0
<http://purl.obolibrary.org/obo/MONDO_0010012>	"autoimmune polyendocrinopathy type 2"	1	8	4	0	4	0
