subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_set_id	mapping_set_title	mapping_set_confidence	confidence	comment
mondo:0016301	congenitally corrected transposition of the great arteries	skos:exactMatch	icd10:Q20.5	Discordant atrioventricular connection	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0016301 icd11:254915185 icd10:Q20.5
mondo:0016474	drug-induced lupus erythematosus	skos:exactMatch	icd10:M32.0	Drug-induced systemic lupus erythematosus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0016474 icd11:1239818910 icd10:M32.0
mondo:0016580	congenital pulmonary airway malformation	skos:exactMatch	icd10:Q33.0	Congenital cystic lung	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q33.0 icd11:2091138945 mondo:0016580
mondo:0016608	megalencephaly	skos:exactMatch	icd10:Q04.5	Megalencephaly	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0016608 icd11:368780653 icd10:Q04.5
mondo:0017441	congenital absence of upper arm and forearm with hand present	skos:exactMatch	icd10:Q71.1	Congenital absence of upper arm and forearm with hand present	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017441 icd11:1157109358 icd10:Q71.1
mondo:0017843	congenital pulmonary sequestration	skos:exactMatch	icd10:Q33.2	Sequestration of lung	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q33.2 icd11:1833083626 mondo:0017843
mondo:0017874	Argentine hemorrhagic fever	skos:exactMatch	icd10:A96.0	Junin haemorrhagic fever	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0017874 icd11:257166193 icd10:A96.0
mondo:0017875	Bolivian hemorrhagic fever	skos:exactMatch	icd10:A96.1	Machupo haemorrhagic fever	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A96.1 icd11:1780467429 mondo:0017875
mondo:0018037	hyper-IgE syndrome	skos:exactMatch	icd10:D82.4	Hyperimmunoglobulin E [IgE] syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D82.4 icd11:223461798 mondo:0018037
mondo:0018056	bullous lichen planus	skos:exactMatch	icd10:L43.1	Bullous lichen planus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018056 icd11:606709958 icd10:L43.1
mondo:0018066	trisomy X	skos:exactMatch	icd10:Q97.0	Karyotype 47,XXX	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q97.0 icd11:423644907 mondo:0018066
mondo:0018071	trisomy 18	skos:exactMatch	icd10:Q91.3	Edwards syndrome, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q91.3 icd11:1505179968 mondo:0018071
mondo:0018072	persistent truncus arteriosus	skos:exactMatch	icd10:Q20.0	Common arterial trunk	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q20.0 icd11:1832500366 mondo:0018072
mondo:0018307	neurodegeneration with brain iron accumulation	skos:exactMatch	icd10:G23.0	Hallervorden-Spatz disease	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018307 icd11:440483530 icd10:G23.0
mondo:0018634	hereditary amyloidosis	skos:exactMatch	icd10:E85.2	Heredofamilial amyloidosis, unspecified	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E85.2 icd11:1152878652 mondo:0018634
mondo:0018879	lichen planopilaris	skos:exactMatch	icd10:L66.1	Lichen planopilaris	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018879 icd11:572258139 icd10:L66.1
mondo:0018968	iniencephaly	skos:exactMatch	icd10:Q00.2	Iniencephaly	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018968 icd11:1558931335 icd10:Q00.2
mondo:0018969	craniorachischisis	skos:exactMatch	icd10:Q00.1	Craniorachischisis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0018969 icd11:675690362 icd10:Q00.1
mondo:0019015	omphalocele	skos:exactMatch	icd10:Q79.2	Exomphalos	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q79.2 icd11:1168696429 mondo:0019015
mondo:0019322	pemphigus vegetans	skos:exactMatch	icd10:L10.1	Pemphigus vegetans	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L10.1 icd11:1977394957 mondo:0019322
mondo:0019323	pemphigus erythematosus	skos:exactMatch	icd10:L10.4	Pemphigus erythematosus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L10.4 icd11:399813106 mondo:0019323
mondo:0019324	pemphigus foliaceus	skos:exactMatch	icd10:L10.2	Pemphigus foliaceus	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:L10.2 icd11:24246260 mondo:0019324
mondo:0019360	rickettsialpox	skos:exactMatch	icd10:A79.1	Rickettsialpox due to Rickettsia akari	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019360 icd11:1005140361 icd10:A79.1
mondo:0019436	psoriasis-related juvenile idiopathic arthritis	skos:exactMatch	icd10:M09.0	Juvenile arthritis in psoriasis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019436 icd11:1473955563 icd10:M09.0
mondo:0019439	AA amyloidosis	skos:exactMatch	icd10:E85.3	Secondary systemic amyloidosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:E85.3 icd11:570181034 mondo:0019439
mondo:0019472	extranodal nasal NK/T cell lymphoma	skos:exactMatch	icd10:C86.0	Extranodal NK/T-cell lymphoma, nasal type	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019472 icd11:684005900 icd10:C86.0
mondo:0019547	Wells syndrome	skos:exactMatch	icd10:L98.3	Eosinophilic cellulitis [Wells]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019547 icd11:1860796142 icd10:L98.3
mondo:0019565	hereditary von Willebrand disease	skos:exactMatch	icd10:D68.0	Von Willebrand disease	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019565 icd11:2112021600 icd10:D68.0
mondo:0019665	monostotic fibrous dysplasia	skos:exactMatch	icd10:M85.0	Fibrous dysplasia (monostotic)	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019665 icd11:1033883899 icd10:M85.0
mondo:0019801	acute adrenal insufficiency	skos:exactMatch	icd10:E27.2	Addisonian crisis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0019801 icd11:114442391 icd10:E27.2
mondo:0020338	adult pure red cell aplasia	skos:exactMatch	icd10:D60	Acquired pure red cell aplasia [erythroblastopenia]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020338 icd11:45753120 icd10:D60
mondo:0020356	coloboma of iris	skos:exactMatch	icd10:Q13.0	Coloboma of iris	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0020356 icd11:1552972259 icd10:Q13.0
mondo:0020453	congenital partial pulmonary venous return anomaly	skos:exactMatch	icd10:Q26.3	Partial anomalous pulmonary venous connection	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:Q26.3 icd11:1041585584 mondo:0020453
mondo:0020487	Pontiac fever	skos:exactMatch	icd10:A48.2	Nonpneumonic Legionnaires disease [Pontiac fever]	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A48.2 icd11:1670562980 mondo:0020487
mondo:0021439	benign neoplasm of pituitary gland	skos:exactMatch	icd10:D35.2	Benign neoplasm: Pituitary gland	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021439 icd11:1871539651 icd10:D35.2
mondo:0021463	benign neoplasm of parathyroid gland	skos:exactMatch	icd10:D35.1	Benign neoplasm: Parathyroid gland	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021463 icd11:455097662 icd10:D35.1
mondo:0021496	benign neoplasm of lip	skos:exactMatch	icd10:D23.0	Benign neoplasm: Skin of lip	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D23.0 icd11:2019143477 mondo:0021496
mondo:0021496	benign neoplasm of lip	skos:exactMatch	icd10:D10.0	Benign neoplasm: Lip	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D10.0 icd11:2019143477 mondo:0021496
mondo:0021750	pyonephrosis	skos:exactMatch	icd10:N13.6	Pyonephrosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0021750 icd11:809412333 icd10:N13.6
mondo:0042981	aortic valve stenosis	skos:exactMatch	icd10:I35.0	Aortic (valve) stenosis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0042981 icd11:956813047 icd10:I35.0
mondo:0043310	amaurosis fugax	skos:exactMatch	icd10:G45.3	Amaurosis fugax	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0043310 icd11:691084626 icd10:G45.3
mondo:0043765	presbycusis	skos:exactMatch	icd10:H91.1	Presbycusis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:H91.1 icd11:1569854675 mondo:0043765
mondo:0043777	rhinophyma	skos:exactMatch	icd10:L71.1	Rhinophyma	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0043777 icd11:158901546 icd10:L71.1
mondo:0043994	acute cholecystitis	skos:exactMatch	icd10:K81.0	Acute cholecystitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:K81.0 icd11:2071113448 mondo:0043994
mondo:0044014	postpartum thyroiditis	skos:exactMatch	icd10:O90.5	Postpartum thyroiditis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:O90.5 icd11:1577113218 mondo:0044014
mondo:0100130	adult acute respiratory distress syndrome	skos:exactMatch	icd10:J80	Adult respiratory distress syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0100130 icd11:1466842111 icd10:J80
mondo:0000153	transposition of the great arteries	skos:exactMatch	icd10:Q20.3	Discordant ventriculoarterial connection	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0000153 icd11:429190257 icd10:Q20.3
mondo:0000924	compensatory emphysema	skos:exactMatch	icd10:J98.3	Compensatory emphysema	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0000924 icd11:318427535 icd10:J98.3
mondo:0000927	asymptomatic neurosyphilis	skos:exactMatch	icd10:A52.2	Asymptomatic neurosyphilis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A52.2 icd11:453651926 mondo:0000927
mondo:0000987	cholesterolosis of gallbladder	skos:exactMatch	icd10:K82.4	Cholesterolosis of gallbladder	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:K82.4 icd11:2109132211 mondo:0000987
mondo:0001024	pneumonic plague	skos:exactMatch	icd10:A20.2	Pneumonic plague	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001024 icd11:1983098110 icd10:A20.2
mondo:0001042	patellar tendinitis	skos:exactMatch	icd10:M76.5	Patellar tendinitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001042 icd11:1366847963 icd10:M76.5
mondo:0001049	Dressler syndrome	skos:exactMatch	icd10:I24.1	Dressler syndrome	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001049 icd11:1353640147 icd10:I24.1
mondo:0001050	malignant otitis externa	skos:exactMatch	icd10:H60.2	Malignant otitis externa	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001050 icd11:984580942 icd10:H60.2
mondo:0001112	bubonic plague	skos:exactMatch	icd10:A20.0	Bubonic plague	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001112 icd11:1742025109 icd10:A20.0
mondo:0001134	essential hypertension	skos:exactMatch	icd10:I10	Essential (primary) hypertension	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:I10 icd11:761947693 mondo:0001134
mondo:0001137	Murray valley encephalitis	skos:exactMatch	icd10:A83.4	Australian encephalitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001137 icd11:1040970454 icd10:A83.4
mondo:0001208	acute respiratory failure	skos:exactMatch	icd10:J96.0	Acute respiratory failure	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:J96.0 icd11:875272781 mondo:0001208
mondo:0001216	pulp degeneration	skos:exactMatch	icd10:K04.2	Pulp degeneration	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:K04.2 icd11:868011012 mondo:0001216
mondo:0001218	acute laryngopharyngitis	skos:exactMatch	icd10:J06.0	Acute laryngopharyngitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001218 icd11:1528782604 icd10:J06.0
mondo:0001251	chronic apical periodontitis	skos:exactMatch	icd10:K04.5	Chronic apical periodontitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001251 icd11:1079140240 icd10:K04.5
mondo:0001274	anal spasm	skos:exactMatch	icd10:K59.4	Anal spasm	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:K59.4 icd11:647005938 mondo:0001274
mondo:0001284	endometriosis of intestine	skos:exactMatch	icd10:N80.5	Endometriosis of intestine	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001284 icd11:706777963 icd10:N80.5
mondo:0001285	endometriosis of pelvic peritoneum	skos:exactMatch	icd10:N80.3	Endometriosis of pelvic peritoneum	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001285 icd11:1015401835 icd10:N80.3
mondo:0001287	endometriosis in cutaneous scar	skos:exactMatch	icd10:N80.6	Endometriosis in cutaneous scar	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:N80.6 icd11:1586348950 mondo:0001287
mondo:0001295	idiopathic peripheral autonomic neuropathy	skos:exactMatch	icd10:G90.0	Idiopathic peripheral autonomic neuropathy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:G90.0 icd11:1422269907 mondo:0001295
mondo:0001367	chronic congestive splenomegaly	skos:exactMatch	icd10:D73.2	Chronic congestive splenomegaly	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:D73.2 icd11:140794056 mondo:0001367
mondo:0001391	indeterminate leprosy	skos:exactMatch	icd10:A30.0	Indeterminate leprosy	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:A30.0 icd11:2010059430 mondo:0001391
mondo:0001449	lymphocytic choriomeningitis	skos:exactMatch	icd10:A87.2	Lymphocytic choriomeningitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001449 icd11:307264938 icd10:A87.2
mondo:0001506	prostatocystitis	skos:exactMatch	icd10:N41.3	Prostatocystitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:N41.3 icd11:523988824 mondo:0001506
mondo:0001508	patulous eustachian tube	skos:exactMatch	icd10:H69.0	Patulous Eustachian tube	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001508 icd11:1112306780 icd10:H69.0
mondo:0001515	corneal degeneration	skos:exactMatch	icd10:H18.4	Corneal degeneration	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001515 icd11:699504167 icd10:H18.4
mondo:0001543	lesion of sciatic nerve	skos:exactMatch	icd10:G57.0	Lesion of sciatic nerve	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:G57.0 icd11:1358497313 mondo:0001543
mondo:0001604	lagophthalmos	skos:exactMatch	icd10:H02.2	Lagophthalmos	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001604 icd11:1200365909 icd10:H02.2
mondo:0001624	acute sphenoidal sinusitis	skos:exactMatch	icd10:J01.3	Acute sphenoidal sinusitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:J01.3 icd11:348880565 mondo:0001624
mondo:0001641	severe pre-eclampsia	skos:exactMatch	icd10:O14.1	Severe pre-eclampsia	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001641 icd11:479404771 icd10:O14.1
mondo:0001689	hypertrophy of tongue papillae	skos:exactMatch	icd10:K14.3	Hypertrophy of tongue papillae	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001689 icd11:1189946017 icd10:K14.3
mondo:0001710	perforation of bile duct	skos:exactMatch	icd10:K83.2	Perforation of bile duct	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:K83.2 icd11:2011913010 mondo:0001710
mondo:0001827	white piedra	skos:exactMatch	icd10:B36.2	White piedra	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:B36.2 icd11:303653536 mondo:0001827
mondo:0001873	geniculate ganglionitis	skos:exactMatch	icd10:G51.1	Geniculate ganglionitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:G51.1 icd11:305361524 mondo:0001873
mondo:0001880	median rhomboid glossitis	skos:exactMatch	icd10:K14.2	Median rhomboid glossitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:K14.2 icd11:598142773 mondo:0001880
mondo:0001903	calcific tendinitis	skos:exactMatch	icd10:M65.2	Calcific tendinitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001903 icd11:856383808 icd10:M65.2
mondo:0001912	acute frontal sinusitis	skos:exactMatch	icd10:J01.1	Acute frontal sinusitis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001912 icd11:86893536 icd10:J01.1
mondo:0001949	acute thyroiditis	skos:exactMatch	icd10:E06.0	Acute thyroiditis	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001949 icd11:737694495 icd10:E06.0
mondo:0001954	thrombophlebitis migrans	skos:exactMatch	icd10:I82.1	Thrombophlebitis migrans	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	mondo:0001954 icd11:674623750 icd10:I82.1
mondo:0001964	chronic tubotympanic suppurative otitis media	skos:exactMatch	icd10:H66.1	Chronic tubotympanic suppurative otitis media	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:H66.1 icd11:1770220148 mondo:0001964
mondo:0002075	spontaneous tension pneumothorax	skos:exactMatch	icd10:J93.0	Spontaneous tension pneumothorax	semapv:MappingChaining	https://w3id.org/sssom/mappings/semra-81fa4432-3329-4e0a-9ef0-c33de11ea6eb	semra	1.0	1.0	icd10:J93.0 icd11:304972724 mondo:0002075
